Date,close_avax-usd,high_avax-usd,low_avax-usd,open_avax-usd,volume_avax-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-20,20.810766220092773,21.310453414916992,19.215484619140625,19.808090209960938,483461795,20.810766220092773,19.808090209960938,21.310453414916992,19.215484619140625,483461795,18.9773193359375,19.472397882516297,60.75758818125603,0.5261202078247784,0.5395287545913634,19.53005838394165,22.064565475943645,16.995551291939655,88.58332174873284,74.13379194210255,58.336351464582584,45.20828117312934,-11.416678251267152,1
2023-02-21,20.94013023376465,21.600173950195312,20.017404556274414,20.81546974182129,489974940,20.94013023376465,20.81546974182129,21.600173950195312,20.017404556274414,489974940,19.26842384338379,19.739258310015998,61.301109685899796,0.6093619130140162,0.553495386275894,19.528796672821045,22.060467988747,16.99712535689509,85.85581682409538,81.68591657822644,80.306340615578,45.39342392064226,-14.144183175904619,0
2023-02-22,20.314476013183594,21.45758056640625,19.64725112915039,20.942157745361328,605541357,20.314476013183594,20.942157745361328,21.45758056640625,19.64725112915039,605541357,19.523001670837402,19.843843346955563,57.17648821174905,0.6177257395060778,0.5663414569219307,19.485517501831055,21.930919712075955,17.040115291586154,72.44857169716465,82.29590342333096,63.2387308206674,45.056790901605915,-27.55142830283535,0
2023-02-23,19.702638626098633,20.695337295532227,19.5836238861084,20.31671905517578,309191497,19.702638626098633,20.31671905517578,20.695337295532227,19.5836238861084,309191497,19.731168365478517,19.81816976134521,53.39304867568321,0.5684314446027017,0.566759454458085,19.40239009857178,21.69480113792421,17.10997905921935,59.33740972202354,72.54726608109452,38.68072824084019,44.65538856505877,-40.66259027797646,0
2023-02-24,18.36859893798828,19.805137634277344,18.14151382446289,19.701887130737305,298510977,18.36859893798828,19.701887130737305,19.805137634277344,18.14151382446289,298510977,19.753325080871583,19.554611429825766,46.21266348754547,0.41691358664278866,0.5367902808950258,19.269588279724122,21.476851745040662,17.06232481440758,30.750058243855783,54.17867988768132,-40.32361461142496,42.5152775603914,-69.24994175614421,0
2023-02-25,17.95964241027832,18.55936050415039,17.542898178100586,18.373031616210938,242999790,17.95964241027832,18.373031616210938,18.55936050415039,17.542898178100586,242999790,19.556924629211426,19.26461706263532,44.24816644131021,0.26082854943074807,0.48159793460217026,19.162169551849367,21.404591451518353,16.91974765218038,21.986462901729332,37.35797695586955,-86.45923281020592,39.92592504240925,-78.01353709827067,1
2023-02-26,18.44385528564453,18.555042266845703,17.850767135620117,17.95693016052246,151162317,18.44385528564453,17.95693016052246,18.555042266845703,17.850767135620117,151162317,19.539826965332033,19.115387648636993,47.11477634795396,0.1741939656108613,0.4201171408039085,19.105110549926756,21.359631572683575,16.850589527169937,32.36273864653541,28.366419930706844,-60.293799450311795,37.52152627571154,-67.6372613534646,0
2023-02-27,17.939739227294922,18.618318557739258,17.789108276367188,18.44245147705078,198821795,17.939739227294922,18.44245147705078,18.618318557739258,17.789108276367188,198821795,19.38606204986572,18.90163339021116,44.54672275142044,0.06411836433820639,0.3489173855107681,18.959836578369142,21.1195749312394,16.800098225498886,13.30492770750156,22.55137641858877,-65.05614670942637,35.34865703437552,-86.69507229249844,0
2023-02-28,17.081113815307617,17.938501358032227,17.000381469726562,17.938501358032227,200107205,17.081113815307617,17.938501358032227,17.938501358032227,17.000381469726562,200107205,19.1363037109375,18.570629831137786,40.497827299436004,-0.09134823208053078,0.26086426199250834,18.80981855392456,21.05230684346227,16.567330264386854,1.7551301699773099,15.807598841338093,-110.32479371160882,33.13535324467192,-98.2448698300227,1
2023-03-01,17.761022567749023,17.79535484313965,17.033552169799805,17.08233642578125,159270741,17.761022567749023,17.08233642578125,17.79535484313965,17.033552169799805,159270741,18.932198333740235,18.423428510521646,44.77802945377351,-0.1578738047827244,0.1771166486374618,18.804147052764893,21.056620753431478,16.55167335209831,16.53642205060839,10.532159976029087,-88.1722945441015,31.080142582804292,-83.4635779493916,0
2023-03-02,17.447031021118164,17.83243179321289,17.16027069091797,17.761550903320312,132504184,17.447031021118164,17.761550903320312,17.83243179321289,17.16027069091797,132504184,18.595824813842775,18.245901694266465,43.231412075007384,-0.23324360700391367,0.0950445975091867,18.786572074890138,21.075349508119267,16.49779464166101,9.710210912516752,9.333921044367484,-88.5665510750397,29.128484487440684,-90.28978908748324,0
2023-03-03,16.654382705688477,17.468854904174805,15.944987297058105,17.447799682617188,205495359,16.654382705688477,17.447799682617188,17.468854904174805,15.944987297058105,205495359,18.167250061035155,17.9565346054341,39.520445769681615,-0.3528671796957745,0.005462242068194456,18.717836952209474,21.17020174690642,16.265472157512527,12.54415551848912,12.930262827204755,-129.87717081227532,28.484760977398683,-87.45584448151088,0
2023-03-04,16.11780548095703,16.872081756591797,15.818962097167969,16.65411949157715,122435703,16.11780548095703,16.65411949157715,16.872081756591797,15.818962097167969,122435703,17.7475830078125,17.62222021916554,37.19297172215578,-0.4853719548067694,-0.09270459730679834,18.635292339324952,21.310866729014087,15.959717949635817,5.169216963266491,9.141194464757454,-140.0371242160954,27.993315949046792,-94.83078303673351,1
2023-03-05,16.159337997436523,16.50018310546875,16.08805274963379,16.1220760345459,108593997,16.159337997436523,16.1220760345459,16.50018310546875,16.08805274963379,108593997,17.39325294494629,17.35624163339663,37.49979278096999,-0.5803417977551142,-0.19023203739646152,18.562210655212404,21.41836808873375,15.706053221691057,5.8876219886374885,7.8669981567977,-130.61518844985213,27.536974137005757,-94.11237801136251,1
2023-03-06,16.52437973022461,16.58368492126465,15.860719680786133,16.156301498413086,162196354,16.52437973022461,16.156301498413086,16.58368492126465,15.860719680786133,162196354,17.20883102416992,17.20499401463808,40.26206259314339,-0.6190146498967373,-0.27598855989651666,18.48107805252075,21.46895046695511,15.49320563808639,12.201899030689338,7.752912660864439,-114.28326052974278,27.323281316871512,-87.79810096931067,0
2023-03-07,16.169782638549805,16.698427200317383,15.91472339630127,16.52454376220703,161466099,16.169782638549805,16.52454376220703,16.698427200317383,15.91472339630127,161466099,17.02984504699707,17.01677376444021,38.482844676649414,-0.6705465425071466,-0.3549001564186427,18.29338483810425,21.365628790114,15.221140886094497,6.221746395783862,8.103755805036895,-104.80252188674281,26.94708780888403,-93.77825360421613,0
2023-03-08,15.134352684020996,16.235193252563477,15.086821556091309,16.16967010498047,168121578,15.134352684020996,16.16967010498047,16.235193252563477,15.086821556091309,168121578,16.698894786834718,16.67451538618217,33.78757648324142,-0.7858773773351828,-0.44109560060195074,18.119360876083373,21.479833570136183,14.758888182030564,0.8474814039556501,6.423708943476284,-127.08992431243416,27.3460277789722,-99.15251859604435,0
2023-03-09,14.403960227966309,15.66695499420166,14.258267402648926,15.135318756103516,223903610,14.403960227966309,15.135318756103516,15.66695499420166,14.258267402648926,223903610,16.345316886901855,16.261687175597466,30.921583034262596,-0.925545351232337,-0.537985550728028,17.86568946838379,21.53002742345845,14.20135151330913,2.6265771368985344,3.2319349788793494,-140.4302045177653,28.32621600880977,-97.37342286310147,1
2023-03-10,14.829690933227539,15.08689022064209,13.941650390625,14.407492637634277,295964794,14.829690933227539,14.407492637634277,15.08689022064209,13.941650390625,295964794,16.120174598693847,16.001324222439298,34.413744889377085,-0.9904628773561903,-0.6284810160536605,17.628239154815674,21.43066211440081,13.825816195230537,18.988743927720346,7.487600822858177,-131.38234717734258,29.444720627091137,-81.01125607227965,0
2023-03-11,14.638959884643555,15.178179740905762,14.103416442871094,14.828900337219238,242350091,14.638959884643555,14.828900337219238,15.178179740905762,14.103416442871094,242350091,15.8079683303833,15.753621615567344,33.594357210729385,-1.0452518731823641,-0.7118351874794012,17.370083332061768,21.24743902093187,13.492727643191664,14.910390669193665,12.175237244604183,-118.83587806337779,30.327674091686227,-85.08960933080634,1
2023-03-12,16.256580352783203,16.305145263671875,14.363444328308105,14.635699272155762,247416383,16.256580352783203,14.635699272155762,16.305145263671875,14.363444328308105,247416383,15.688923263549805,15.8450686586975,45.4559900680319,-0.9472250733292533,-0.7589131646493716,17.14237403869629,20.707033781034667,13.577714296357911,49.49955565452557,27.79956341714653,-69.06559508415442,29.450869457254424,-50.50044434547443,1
2023-03-13,16.500085830688477,16.7929744720459,15.563715934753418,16.259267807006836,326292018,16.500085830688477,16.259267807006836,16.7929744720459,15.563715934753418,326292018,15.673493576049804,15.964162689968585,46.990981793457834,-0.8402039233740695,-0.7751713163943112,16.92037181854248,20.036070061413284,13.80467357567168,64.01127940287311,42.80707524219745,-33.81067982321792,28.025933616807066,-35.98872059712689,1
2023-03-14,17.180816650390625,17.89102554321289,16.2111759185791,16.500621795654297,425237957,17.180816650390625,16.500621795654297,17.89102554321289,16.2111759185791,425237957,15.779794692993164,16.185372500954408,51.131365062320306,-0.6924771573261133,-0.7586324845806718,16.763688850402833,19.469045569188584,14.058332131617082,82.01718334210692,65.17600613316854,17.457630063849862,26.513553210680218,-17.982816657893085,0
2023-03-15,15.585168838500977,17.476064682006836,15.448031425476074,17.18476104736328,314371131,15.585168838500977,17.18476104736328,17.476064682006836,15.448031425476074,314371131,15.72237777709961,16.07624456232651,42.71025635969444,-0.6961334805181849,-0.7461326837681745,16.55781536102295,18.945223187147256,14.170407534898645,41.61464495969787,62.547702568225965,-29.11597543798485,24.89764966089881,-58.38535504030213,1
2023-03-16,15.87647819519043,16.066478729248047,15.379693031311035,15.590289115905762,199893661,15.87647819519043,15.590289115905762,16.066478729248047,15.379693031311035,199893661,15.657587623596191,16.039923404665405,44.507144472866116,-0.6678266228784224,-0.7304714715902242,16.433209323883055,18.685911280303436,14.180507367462672,48.990732199689944,57.54085350049825,-50.61080204286447,23.46309269907282,-51.009267800310056,1
2023-03-17,17.64643669128418,17.72435760498047,15.70724105834961,15.878774642944336,249635546,17.64643669128418,15.878774642944336,17.72435760498047,15.70724105834961,249635546,15.805253028869629,16.33201672950518,53.95656550545832,-0.4968450552628241,-0.6837461883247442,16.417549037933348,18.631610839643024,14.203487236223673,93.80689748431621,61.470758214568015,49.843015865642826,22.94491974697323,-6.193102515683784,0
2023-03-18,16.987367630004883,18.179182052612305,16.948850631713867,17.647384643554688,260105946,16.987367630004883,17.647384643554688,18.179182052612305,16.948850631713867,260105946,15.990554523468017,16.451171438686945,50.5076852349917,-0.4097983954351321,-0.6289566297468218,16.344724655151367,18.375638573206732,14.313810737096002,71.87479604462735,71.55747524287784,86.83384191220432,22.79857917577484,-28.12520395537265,1
2023-03-19,17.563106536865234,18.09745216369629,16.989490509033203,16.989490509033203,188260913,17.563106536865234,16.989490509033203,18.09745216369629,16.989490509033203,188260913,16.30646915435791,16.653341456537543,53.31499640670858,-0.29100148823728134,-0.5613656014449137,16.325893020629884,18.303585970908987,14.348200070350781,85.46145339104923,83.71438230666426,109.26679171840532,22.66269150251919,-14.538546608950766,0
2023-03-20,16.64081382751465,17.795822143554688,16.61823844909668,17.563905715942383,226183876,16.64081382751465,17.563905715942383,17.795822143554688,16.61823844909668,226183876,16.48758144378662,16.651063705806106,48.56289961769291,-0.2681839396032615,-0.5027292690765832,16.303878021240234,18.257104607678738,14.35065143480173,63.69659632522493,73.67761525363385,64.71717849919429,22.102191866761917,-36.30340367477507,1
2023-03-21,17.4854679107666,17.528169631958008,16.425477981567383,16.647287368774414,201360715,17.4854679107666,16.647287368774414,17.528169631958008,16.425477981567383,201360715,16.772232246398925,16.802773561253467,52.71927544421304,-0.1798709026692933,-0.43815759579512525,16.290100288391113,18.20554062465912,14.374659952123107,83.62928711380135,77.59577894335851,80.563877059563,21.357398792671862,-16.370712886198643,0
2023-03-22,16.77981185913086,17.924171447753906,16.38042449951172,17.483421325683594,309254853,16.77981185913086,17.483421325683594,17.924171447753906,16.38042449951172,309254853,16.82455539703369,16.798598706322082,49.146315373296495,-0.16492161685242834,-0.3835104000065859,16.256739330291747,18.11273653075808,14.400742129825414,66.97676135297186,71.43421493066606,73.9798294481932,21.02581469437116,-33.02323864702814,1
2023-03-23,17.562936782836914,17.833919525146484,16.654478073120117,16.776945114135742,225499693,17.562936782836914,16.776945114135742,17.833919525146484,16.654478073120117,225499693,16.930840492248535,16.937569265688413,52.95678401973705,-0.08885826092418014,-0.32457997219010476,16.30216703414917,18.237645582011574,14.366688486286769,85.45744742621261,78.68783196432862,97.26795407119805,20.717915174520506,-14.542552573787397,0
2023-03-24,16.986759185791016,17.636964797973633,16.758556365966797,17.563884735107422,165076426,16.986759185791016,17.563884735107422,17.636964797973633,16.758556365966797,165076426,16.911434745788576,16.946512887525248,49.988947559457074,-0.07421471902480548,-0.2745069215570449,16.34561471939087,18.301493511694456,14.389735927087283,70.74358584381397,74.39259820766615,68.5505801159138,20.43200847751633,-29.25641415618602,0
2023-03-25,16.880115509033203,17.151586532592773,16.433589935302734,16.98478889465332,160302358,16.880115509033203,16.98478889465332,17.151586532592773,16.433589935302734,160302358,17.0409294128418,16.93444063689033,49.43670319969468,-0.07040329466808615,-0.23368619617925318,16.381653594970704,18.349003351208253,14.414303838733154,65.95503576399537,74.05202301134065,38.239959707775625,19.705876580971353,-34.04496423600463,1
2023-03-26,17.13402557373047,17.282085418701172,16.881956100463867,16.881956100463867,120192188,17.13402557373047,16.881956100463867,17.282085418701172,16.881956100463867,120192188,17.1666841506958,16.970728807224898,50.829511381170384,-0.04635988529972934,-0.19622093400334842,16.412135887145997,18.406098512615838,14.418173261676156,62.66616975707866,66.45493045496266,56.5456728849742,19.181198406859647,-37.33383024292134,0
2023-03-27,16.503171920776367,17.150596618652344,16.14993667602539,17.133577346801758,155993864,16.503171920776367,17.133577346801758,17.150596618652344,16.14993667602539,155993864,17.05235767364502,16.885718464234255,47.34035207052468,-0.07731864645419506,-0.17244047649351774,16.428805351257324,18.419957269142635,14.437653433372015,40.131569758509436,56.250925093194496,14.050594918211846,17.919910768895573,-59.868430241490564,1
2023-03-28,16.726268768310547,16.798385620117188,16.350547790527344,16.503551483154297,157163428,16.726268768310547,16.503551483154297,16.798385620117188,16.350547790527344,157163428,17.026247787475587,16.856727610429946,48.68195639806982,-0.08289606241061875,-0.15453159367693795,16.5084011554718,18.41153524093664,14.605267070006963,48.100768631469435,50.299502715685854,12.1318895836486,16.74871510507179,-51.899231368530565,1
2023-03-29,17.2939395904541,17.391202926635742,16.68571662902832,16.726146697998047,173033738,17.2939395904541,16.726146697998047,17.391202926635742,16.68571662902832,173033738,16.999331092834474,16.936220697707064,52.03081392270616,-0.04103686616661406,-0.13183264817487317,16.65290012359619,18.319057181978405,14.986743065213975,68.37842708357108,52.203588491183325,53.05036259320069,16.197643166308602,-31.621572916428914,0
2023-03-30,17.245332717895508,17.52766227722168,17.056400299072266,17.299463272094727,201197047,17.245332717895508,17.299463272094727,17.52766227722168,17.056400299072266,201197047,17.05978298187256,16.99242288319587,51.719593938768966,-0.011651014314399077,-0.10779632140277835,16.77368221282959,18.23076938121288,15.316595044446304,62.22202160633144,59.567072440457316,66.00864298019823,15.849214965569784,-37.77797839366856,1
2023-03-31,17.716890335083008,17.827316284179688,17.123004913330078,17.247215270996094,188033602,17.716890335083008,17.247215270996094,17.827316284179688,17.123004913330078,188033602,17.082925224304198,17.12414423808444,54.55930153786029,0.04912199593593414,-0.07641265793503585,16.927578735351563,18.065509702667047,15.78964776803608,77.21854030748871,69.27299633246373,104.78938372281992,15.880989949654792,-22.781459692511294,0
2023-04-01,17.662683486938477,17.877634048461914,17.573810577392578,17.71441650390625,111851369,17.662683486938477,17.71441650390625,17.877634048461914,17.573810577392578,111851369,17.17121238708496,17.222060465148807,54.16491250433931,0.09185218991613553,-0.042759688364801575,16.997883892059328,18.135048638002498,15.860719146116157,77.67572686788913,72.37209626056976,131.084523024092,15.97053598195753,-22.32427313211088,0
2023-04-02,17.263288497924805,17.838180541992188,17.12401580810547,17.79855728149414,122730984,17.263288497924805,17.79855728149414,17.838180541992188,17.12401580810547,122730984,17.14124755859375,17.22955647110808,51.22668499790305,0.09242294459564704,-0.015723161772711852,17.03604402542114,18.154903362105262,15.91718468873702,62.75109921415594,72.54845546317792,74.04390226983246,15.316161755072189,-37.24890078584406,0
2023-04-03,17.101024627685547,17.422077178955078,16.735944747924805,17.26184844970703,183483019,17.101024627685547,17.26184844970703,17.422077178955078,16.735944747924805,183483019,17.1526741027832,17.206187045031253,50.039057092221654,0.07887273773463122,0.0031960181287567606,17.03205442428589,18.149388403346034,15.914720445225743,53.6055299341009,64.677452005382,8.752855275056334,14.313326552678669,-46.3944700658991,1
2023-04-04,17.64712142944336,17.648984909057617,16.994564056396484,17.101242065429688,143457849,17.64712142944336,17.101242065429688,17.648984909057617,16.994564056396484,143457849,17.22937469482422,17.28635693310618,53.911698876040184,0.11092092181297986,0.024740998865601382,17.135152053833007,18.064067895223214,16.2062362124428,84.38481633179605,66.91381516001763,75.08558765997472,13.528917788311546,-15.615183668203954,1
2023-04-05,17.989526748657227,18.312583923339844,17.6358585357666,17.647354125976562,221196176,17.989526748657227,17.647354125976562,18.312583923339844,17.6358585357666,221196176,17.314924812316896,17.414205990479097,56.20397509011717,0.16208022629241725,0.05220884435096456,17.24080448150635,18.045400122706166,16.43620884030653,85.06195704899237,74.35076777162978,189.86444781674297,13.665999138299478,-14.93804295100763,1
2023-04-06,18.001949310302734,18.31281089782715,17.70067024230957,17.990446090698242,175964595,18.001949310302734,17.990446090698242,18.31281089782715,17.70067024230957,175964595,17.464802551269532,17.521068412265212,56.288917221467365,0.2013062079241834,0.08202831706560834,17.258580112457274,18.112436684589724,16.404723540324824,85.62738487560065,85.02471941879635,165.6147552739881,13.793567782365555,-14.372615124399344,0
2023-04-07,17.624462127685547,18.122793197631836,17.539928436279297,18.000171661376953,128153713,17.624462127685547,18.000171661376953,18.122793197631836,17.539928436279297,128153713,17.55462188720703,17.539867269614362,52.929514257073734,0.19963178913147317,0.10554901147878132,17.29043483734131,18.148965465490317,16.4319042091923,68.17435044520617,79.62123078993307,100.03802562026151,13.63154023580052,-31.825649554793827,0
2023-04-08,17.464860916137695,17.740571975708008,17.407833099365234,17.621835708618164,87844490,17.464860916137695,17.621835708618164,17.740571975708008,17.407833099365234,87844490,17.571714019775392,17.52622975080042,51.52924472064827,0.18331319583272077,0.12110184834956922,17.285522556304933,18.13886494813755,16.432180164472317,60.79522456081251,71.53231996053978,53.203321618853955,13.248307224234143,-39.20477543918749,1
2023-04-09,17.560928344726562,17.636962890625,17.281646728515625,17.465778350830078,92348601,17.560928344726562,17.465778350830078,17.636962890625,17.281646728515625,92348601,17.603273582458495,17.53253858605972,52.346454613365395,0.1761024324708984,0.13210196517383507,17.33152828216553,18.138849117468517,16.52420744686254,65.236880373273,64.73548512643056,39.209756677585766,12.666759013024768,-34.76311962672701,1
2023-04-10,17.932527542114258,17.960126876831055,17.413124084472656,17.560331344604492,125916354,17.932527542114258,17.560331344604492,17.960126876831055,17.413124084472656,125916354,17.62483730316162,17.605263850796906,55.473644562302425,0.1980893494864837,0.1452994420363648,17.35388126373291,18.200798525462485,16.506964002003333,80.62016483425691,68.8840899227808,87.68780214890144,12.631675770345705,-19.379835165743092,1
2023-04-11,18.16439437866211,18.564979553222656,17.904096603393555,17.934492111206055,176916860,18.16439437866211,17.934492111206055,18.564979553222656,17.904096603393555,176916860,17.675008392333986,17.706923946772395,57.354190553514364,0.23155463781890262,0.16255048119287235,17.42311038970947,18.296937218272216,16.549283561146726,78.68392073279034,74.84698864677343,155.9621310247522,13.4180591225078,-21.316079267209663,1
2023-04-12,18.491119384765625,18.69649887084961,17.73080825805664,18.1640625,310077628,18.491119384765625,18.1640625,18.69649887084961,17.73080825805664,310077628,17.797791481018066,17.849504935498437,59.92276958619465,0.2811986147734302,0.18628010790898394,17.469519519805907,18.459052973283832,16.47998606632798,89.52441640439928,82.94283399048219,148.44132305639258,13.806320345264442,-10.475583595600718,1
2023-04-13,18.85436248779297,19.011821746826172,18.154972076416016,18.25657081604004,250901057,18.85436248779297,18.25657081604004,19.011821746826172,18.154972076416016,250901057,17.97312526702881,18.032206308642895,62.61847986638428,0.34586558368558684,0.21819720306430454,17.562899684906007,18.69481997176037,16.430979398051644,93.08138097492908,87.09657270403956,179.6007612489724,14.575619363172024,-6.918619025070922,1
2023-04-14,19.248788833618164,19.30904769897461,18.51934814453125,18.85417366027832,256976337,19.248788833618164,18.85417366027832,19.30904769897461,18.51934814453125,256976337,18.13329200744629,18.25340313136567,65.34433617114718,0.42405330960924914,0.25936842437329344,17.681333351135255,18.985305360340618,16.37736134192989,97.6581245872086,93.42130732217898,196.05341987534723,15.649887558951793,-2.3418754127914,0
2023-04-15,19.107620239257812,19.508121490478516,19.030517578125,19.248149871826172,186898140,19.107620239257812,19.248149871826172,19.508121490478516,19.030517578125,186898140,18.245101356506346,18.408715332800604,63.55796044038037,0.4692176707160307,0.3013382736418409,17.78001308441162,19.197172898461396,16.362853270361846,85.55282406518698,92.09744320910822,185.9310609195909,16.87854839191879,-14.447175934813016,1
