Date,close_ko,high_ko,low_ko,open_ko,volume_ko,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-14,56.05568313598633,56.457215059115796,55.4207025860208,56.027670440651875,19496900,56.05568313598633,56.027670440651875,56.457215059115796,55.4207025860208,19496900,55.741933822631836,55.80218966221869,50.50041232060195,-0.1812444392867505,-0.2551059664124408,55.770882797241214,56.44018608671274,55.101579507769685,66.39966589559717,54.06053225407786,47.81727368662463,10.41962229350219,-33.60033410440283,1
2023-03-15,56.4292106628418,56.475899682646904,55.31799631804719,55.49541601816415,21089900,56.4292106628418,55.49541601816415,56.475899682646904,55.31799631804719,21089900,55.888539505004886,55.9161934805138,54.091791747330525,-0.11821376739411704,-0.22772752660877607,55.81010227203369,56.53488847036148,55.0853160737059,82.40009108365008,68.79994210208945,71.88434802477927,9.721519814151717,-17.59990891634992,1
2023-03-16,56.739723205566406,56.77736235819837,56.17515027395566,56.54212303844936,15658300,56.739723205566406,56.54212303844936,56.77736235819837,56.17515027395566,15658300,55.985890579223636,56.065926157796085,56.891809113790316,-0.04271336558118577,-0.19072469440325804,55.864847373962405,56.68989426706691,55.0398004808579,95.70120640343112,81.50032112755946,171.82034303077415,9.551565490937834,-4.29879359656889,0
2023-03-17,56.47625732421875,56.78677136530741,56.11869254676667,56.749135801470786,27351200,56.47625732421875,56.749135801470786,56.78677136530741,56.11869254676667,27351200,56.083041763305665,56.14053182441838,53.88852383582113,-0.004091088421219524,-0.15339797320685034,55.92369422912598,56.74688970996017,55.100498748291784,84.41538187639765,87.5055597878263,138.01390452626987,9.290929615200215,-15.584618123602352,1
2023-03-20,57.022010803222656,57.022010803222656,56.4292102901048,56.60799088445455,12904100,57.022010803222656,56.60799088445455,57.022010803222656,56.4292102901048,12904100,56.1488582611084,56.30080072965552,58.74659084678726,0.06975104258955866,-0.10876817004756854,55.967808151245116,56.9174354527077,55.01818084978253,100.0,93.37219609327626,193.93669345277158,9.430400951287325,-0.0,0
2023-03-21,56.758544921875,57.163156854255924,56.34452499571495,56.993784250493334,13716500,56.758544921875,56.993784250493334,57.163156854255924,56.34452499571495,13716500,56.221012115478516,56.38402694642269,55.69595290695178,0.1057924590564312,-0.0658560442267686,56.01368961334229,57.02126301794189,55.00611620874268,82.0653699796202,88.82691728533928,155.67937630707394,9.784198372077807,-17.9346300203798,0
2023-03-22,56.50448226928711,57.27606692883229,56.48566269350954,56.83381946119404,10494200,56.50448226928711,56.83381946119404,57.27606692883229,56.48566269350954,10494200,56.264957427978516,56.40592791421622,52.84610233607855,0.11255731780201472,-0.03017337182101194,56.03846340179443,57.06847325766745,55.00845354592141,64.79228096818191,82.28588364926738,135.92335445296885,10.293597568404417,-35.20771903181809,0
2023-03-23,56.38215637207031,56.82440742565064,56.193967794728664,56.54212097017115,15479000,56.38215637207031,56.54212097017115,56.82440742565064,56.193967794728664,15479000,56.350830459594725,56.40160581564423,51.480257314103575,0.10681652510047712,-0.002775392436714128,56.05198516845703,57.092533382519115,55.011436954394945,59.210500970037934,68.68938397261336,76.22702592671902,10.131677050501873,-40.789499029962066,1
2023-03-24,57.304298400878906,57.4172122666953,56.372749136859184,56.69267474789487,12975600,57.304298400878906,56.69267474789487,57.4172122666953,56.372749136859184,12975600,56.552262496948245,56.56573174023235,59.895163888832464,0.1746626581868469,0.03271221768799808,56.123286437988284,57.29376822139159,54.95280465458498,95.15945123502611,73.05407772441532,147.33284107192497,10.918533729185887,-4.840548764973889,1
2023-03-27,57.727725982666016,57.85005143049428,57.351345235492445,57.53012582118986,12777400,57.727725982666016,57.53012582118986,57.85005143049428,57.351345235492445,12777400,56.74000930786133,56.77700342067483,63.06297134788988,0.25960570165135977,0.07809091448067042,56.21669311523438,57.57170851042903,54.86167772003972,95.5767423072714,83.31556483744517,191.9327873204009,12.217274883093378,-4.423257692728586,1
2023-03-28,57.79359817504883,58.09470782655059,57.652456727545626,57.76537060344167,10925700,57.79359817504883,57.76537060344167,58.09470782655059,57.652456727545626,10925700,56.91380081176758,56.96183883056101,63.54538786638674,0.3284528114315606,0.12816329387084846,56.327867317199704,57.811221943266396,54.84451269113301,89.99689610154071,93.57769654794608,181.23824583468414,13.716189144776305,-10.003103898459281,1
2023-03-29,58.20761489868164,58.292301193071715,57.95355601551142,58.07588146062307,9441000,58.20761489868164,58.07588146062307,58.292301193071715,57.95355601551142,9441000,57.09164123535156,57.1883435702193,66.5062891616786,0.41167677782913614,0.184865990662506,56.49009037017822,58.04870427027182,54.931476470084625,97.3599517523956,94.31119672040258,189.8904442207269,15.336589480738516,-2.640048247604383,0
2023-03-30,58.198204040527344,58.42403535820028,58.01942345657541,58.22643519865335,9870700,58.198204040527344,58.22643519865335,58.42403535820028,58.01942345657541,9870700,57.23748931884766,57.37195456482076,66.37432148546735,0.4714385431274195,0.24218050115548873,56.61168994903564,58.29954719318516,54.923832704886124,92.72928270528743,93.36204351974125,166.50053991085596,16.992286684845215,-7.270717294712565,1
2023-03-31,58.36758041381836,58.57459216931131,58.217027388769104,58.395811573773834,14440900,58.36758041381836,58.395811573773834,58.57459216931131,58.217027388769104,14440900,57.42662162780762,57.55297744645669,67.6196796697237,0.5263994255680657,0.29902428603800413,56.75483169555664,58.52640413074004,54.98325926037324,93.64330838250642,94.57751428006316,157.30733955379927,18.70237288778505,-6.356691617493575,1
2023-04-03,58.71573257446289,58.82864643698652,58.20761480890612,58.62163469780406,12300700,58.71573257446289,58.62163469780406,58.82864643698652,58.20761480890612,12300700,57.59599380493164,57.76438746973054,70.07317280560622,0.5912339140779039,0.35746621164598413,56.87242603302002,58.827319288802144,54.917532777237895,96.78367656422164,94.38542255067183,146.76233845918318,20.571628450187536,-3.216323435778366,0
2023-04-04,58.536949157714844,59.03565893676443,58.414627300682874,58.70632174841591,11433400,58.536949157714844,58.70632174841591,59.03565893676443,58.414627300682874,11433400,57.773834228515625,57.90485323118223,67.25497829374493,0.621030532354105,0.41017907578760837,56.99742317199707,59.040375141349436,54.954471202644704,82.90313591683288,91.11004028785366,129.60724881761223,22.52503081056051,-17.096864083167123,1
2023-04-05,59.09211730957031,59.29912906275463,58.80983083943447,58.83805840960789,12789600,59.09211730957031,58.83805840960789,59.29912906275463,58.80983083943447,12789600,58.03259773254395,58.120719427252794,71.13687935319726,0.6815851082757405,0.46446028228523484,57.14877758026123,59.3364012002863,54.96115396023616,93.49108991348591,91.05930079818016,136.13165993741464,24.600901028042326,-6.5089100865140965,1
2023-04-06,59.12975311279297,59.3179452787106,58.69691364380931,59.148572688331434,9644200,59.12975311279297,59.148572688331434,59.3179452787106,58.69691364380931,9644200,58.30735740661621,58.304180097351,71.38454239528392,0.7242630867246902,0.5164208431731259,57.32909393310547,59.54542884710965,55.11275901910129,93.9758795675519,90.1233684659569,117.74807136718287,26.18761442216351,-6.024120432448105,0
2023-04-10,58.988609313964844,58.988609313964844,58.35816967295729,58.80042073361262,7952600,58.988609313964844,58.80042073361262,58.988609313964844,58.35816967295729,7952600,58.4757884979248,58.428621773098975,68.9935845245534,0.7381872045576614,0.560774115450033,57.51402549743652,59.63405880885543,55.39399218601761,89.45779966614947,92.30825638239577,89.97740158665268,26.692850581546196,-10.542200333850525,0
2023-04-11,58.885108947753906,59.00743081107203,58.715736348348756,58.950975670915106,9913000,58.885108947753906,58.950975670915106,59.00743081107203,58.715736348348756,9913000,58.59152679443359,58.51161944121805,67.21570124507289,0.7324275844207122,0.5951048092441689,57.66576805114746,59.721196827674945,55.610339274619975,86.14470388547784,89.8594610397264,87.94057390428796,27.188187708662856,-13.85529611452216,1
2023-04-12,58.988609313964844,59.308534925817554,58.63104813972194,58.79100915091475,9593700,58.988609313964844,58.79100915091475,59.308534925817554,58.63104813972194,9593700,58.71102790832519,58.59834487262656,68.10093342862405,0.7278247478923987,0.6216487969738148,57.81241436004639,59.80496900427552,55.81985971581726,89.45779966614947,88.3534344059256,87.82598876170084,28.058067225413886,-10.542200333850525,1
2023-04-13,59.421451568603516,59.4308595617056,58.79100834675227,59.05447522721528,9871400,59.421451568603516,59.05447522721528,59.4308595617056,58.79100834675227,9871400,58.83241157531738,58.74800063553146,71.55953430375462,0.7504529646816493,0.6474096305153818,57.96202640533447,59.965994620643805,55.958058190025135,99.6923592743529,91.76495427532673,97.48347988067937,29.023676803433204,-0.3076407256471013,0
2023-04-14,59.32735061645508,59.4214484899359,59.07329174225713,59.32735061645508,8946000,59.32735061645508,59.32735061645508,59.4214484899359,59.07329174225713,8946000,58.945326232910155,58.85333699569939,69.78798922437394,0.7521228253601748,0.6683522694843405,58.091407775878906,60.09713643889791,56.0856791128599,95.02244615746328,94.7242016993219,94.63138020991363,29.920314268736856,-4.977553842536723,1
2023-04-17,59.7131462097168,59.779012930044196,59.412040176943805,59.58141276906199,9452400,59.7131462097168,59.58141276906199,59.779012930044196,59.412040176943805,9452400,59.0798828125,59.009665943702544,72.76487396558008,0.7756356373159647,0.6898089430506653,58.25325222015381,60.23376677105798,56.27273766924964,96.90265791000445,97.20582111394022,115.91425015430339,31.211859189323512,-3.097342089995553,1
2023-04-18,59.807247161865234,59.844882725795664,59.459090377137734,59.76019642538454,9035700,59.807247161865234,59.76019642538454,59.844882725795664,59.459090377137734,9035700,59.18903427124023,59.15468071064121,73.45199881681437,0.7927248321841489,0.710392120877362,58.392514038085935,60.39866743227783,56.38636064389404,98.01009715953448,96.64506707566743,113.0987009237008,32.490457877288506,-1.9899028404655212,1
2023-04-19,59.920162200927734,60.06130723418742,59.684922871806464,59.96720934885853,9769500,59.920162200927734,59.96720934885853,60.06130723418742,59.684922871806464,9769500,59.327355575561526,59.29385916342058,74.29019841114572,0.8060873688045689,0.7295311704628035,58.550594902038576,60.51463766383786,56.58655214023929,93.08750895583525,96.00008800845806,121.22627780559168,33.933063007699886,-6.912491044164749,1
2023-04-20,60.183631896972656,60.221271052852885,59.694333638932136,59.87311783462947,10706400,60.183631896972656,59.87311783462947,60.221271052852885,59.694333638932136,10706400,59.436507034301755,59.45563602406641,76.18001906952786,0.8283879374218159,0.749302523854606,58.73455238342285,60.58337609987902,56.885728666966685,98.13080529542343,96.4094704702644,128.0510092298871,35.45158214322707,-1.8691947045765658,1
2023-04-21,60.26831817626953,60.47532275278786,60.0330752608667,60.221267439508615,12931100,60.26831817626953,60.221267439508615,60.47532275278786,60.0330752608667,12931100,59.550363540649414,59.60339641537607,76.77106101827796,0.8431751751436636,0.7680770541124176,58.92886047363281,60.55085329157697,57.30686765568865,90.87163860422034,94.02998428515967,143.75609124606726,37.12743393323432,-9.128361395779669,0
2023-04-24,60.17422103881836,61.152813918857014,59.8637034017864,60.92698617325859,15532300,60.17422103881836,60.92698617325859,61.152813918857014,59.8637034017864,15532300,59.668924713134764,59.707182710547386,74.55737734649755,0.8376454595433813,0.7819907351986104,59.072356605529784,60.59906559672706,57.54564761433251,64.9832753677168,84.66190642245353,146.7139591653275,39.24873761742143,-35.0167246322832,0
2023-04-25,60.08012390136719,60.38122995889091,59.87311573023671,60.38122995889091,12818900,60.08012390136719,60.38122995889091,60.38122995889091,59.87311573023671,12818900,59.78842620849609,59.77499019978735,72.31188095918105,0.8162609197231916,0.7888447721035268,59.18997650146484,60.64497315652861,57.734979846401075,61.61622292126569,72.49037896440093,104.17378968255551,41.21851960988089,-38.38377707873431,0
2023-04-26,59.79783630371094,60.00484806044044,59.64728327776238,59.807247886908065,13179600,59.79783630371094,59.807247886908065,60.00484806044044,59.64728327776238,13179600,59.8693489074707,59.77914403686435,65.8997070693034,0.7676858631311063,0.7846129903090427,59.29018840789795,60.61712841529217,57.96324840050373,51.515202082193966,59.37156679039216,64.3220996957155,42.22194747853901,-48.484797917806034,1
2023-04-27,59.920162200927734,59.995436919723545,59.38381681768862,59.77901716766805,13795800,59.920162200927734,59.77901716766805,59.995436919723545,59.38381681768862,13795800,59.919219970703125,59.804783703057694,67.25475654353419,0.730638116996424,0.7738180156465191,59.37581577301025,60.63137218990618,58.120259356114325,55.89235661255225,56.34126053867064,51.431466575400044,42.26555188119346,-44.10764338744775,1
2023-04-28,60.36240768432617,60.37181926671895,59.731964474287814,59.85428991912516,13686700,60.36240768432617,59.85428991912516,60.37181926671895,59.731964474287814,13686700,60.022725677490236,59.90616988147014,71.64209260686005,0.7285645867403971,0.7647673298652947,59.484025955200195,60.68689875948531,58.28115315091508,68.65663571650421,58.688064803750144,88.52417218992893,42.753949203739914,-31.343364283495788,1
2023-05-01,60.5035514831543,60.87052422079164,60.27771658388994,60.36240646584752,9091500,60.5035514831543,60.36240646584752,60.87052422079164,60.27771658388994,9091500,60.101766204833986,60.014784718139985,72.8905025647162,0.7298966300447276,0.7577931899011814,59.59082450866699,60.756961546177614,58.42468747115637,74.25365824714285,66.26755019206644,125.24336973187151,43.699473592309275,-25.746341752857152,0
2023-05-02,60.230674743652344,60.352996600032256,59.5343648089857,60.352996600032256,10948400,60.230674743652344,60.352996600032256,60.352996600032256,59.5343648089857,10948400,60.1441089630127,60.054037450051325,66.77042942911876,0.7008543983708009,0.7464054315951053,59.666571617126465,60.79158254083988,58.54156069341305,60.95617750690215,67.95549049018308,56.8424933130878,42.58888089772298,-39.04382249309785,0
2023-05-03,59.891929626464844,60.3906358139086,59.826062906971025,60.24007920996045,11084600,59.891929626464844,60.24007920996045,60.3906358139086,59.826062906971025,11084600,60.1412857055664,60.02456330030832,60.03198597498223,0.6430911659347345,0.7257425784630311,59.734320640563965,60.73543887737754,58.73320240375039,39.36663399984621,58.1921565846304,51.641277572678064,41.60708000177072,-60.63336600015379,1
2023-05-04,59.95779800415039,60.155398168096674,59.76019425073701,59.97661758016439,11938300,59.95779800415039,59.97661758016439,60.155398168096674,59.76019425073701,11938300,60.11870231628418,60.01242415555233,60.8591549249961,0.5957608553693206,0.699746233844289,59.77760467529297,60.73794164540829,58.81726770517765,32.4467002282065,44.25650391165163,35.96560943628771,40.53122196542294,-67.55329977179349,1
2023-05-05,60.240081787109375,60.41886596721293,59.87311261242083,59.882520605836575,9037300,60.240081787109375,59.882520605836575,60.41886596721293,59.87311261242083,9037300,60.115878677368165,60.053816452199065,64.27176638757476,0.5744077701724137,0.674678541109914,59.833121109008786,60.76519057257051,58.90105164544706,48.40397809895826,40.072437442337,65.26329767654707,39.90664239419573,-51.59602190104174,0
2023-05-08,60.14598846435547,60.27772191110176,59.8542940006936,60.04248617724568,7240700,60.14598846435547,60.04248617724568,60.27772191110176,59.8542940006936,7240700,60.11305541992188,60.070574999863865,62.32124669519065,0.5436261674745495,0.6484680663828412,59.89099006652832,60.746732657463994,59.03524747559264,43.084957355975746,41.311878561046846,46.31435393718929,39.27528412190475,-56.915042644024254,0
2023-05-09,59.64727783203125,59.98602300685526,59.54377196311648,59.88251713794049,9067700,59.64727783203125,59.88251713794049,59.98602300685526,59.54377196311648,9067700,60.06977081298828,59.99361187843975,53.119711048815546,0.47353117283952884,0.6134806876741787,59.929098510742186,60.661222908291556,59.196974113192816,14.893241722590702,35.46072572584158,-36.45773843161429,37.86109740853209,-85.1067582774093,1
2023-05-10,59.75078582763672,59.88251926931992,59.27089920586688,59.58141323419628,10134000,59.75078582763672,59.58141323419628,59.88251926931992,59.27089920586688,10134000,60.06506576538086,59.94946168738465,54.617406284614205,0.421474123440575,0.5750793748274581,59.96720733642578,60.56691734955493,59.36749732329663,25.499913383819358,27.826037487461942,-72.58468584354111,35.888862332466125,-74.50008661618064,1
2023-05-11,60.08953094482422,60.15539766558943,59.28971512351271,59.82606406176338,9581500,60.08953094482422,59.82606406176338,60.15539766558943,59.28971512351271,9581500,60.08200263977051,59.97492882510093,59.21012047416362,0.40290796447411736,0.54064509275679,60.000611305236816,60.54706490869288,59.45415770178075,43.49993829723723,27.964364467882433,-31.84139006190121,34.54973965798203,-56.50006170276277,1
2023-05-12,60.324771881103516,60.400050186555056,59.93897953933228,60.0895325607682,8739600,60.324771881103516,60.0895325607682,60.400050186555056,59.93897953933228,8739600,60.078239059448244,60.03853665346503,62.080057181155745,0.4025359435115803,0.513023262907748,60.05048236846924,60.51848137884838,59.5824833580901,65.88248279464463,44.960778158567074,71.28307880517842,33.71476171870665,-34.11751720535537,0
2023-05-15,60.1648063659668,60.45650441097499,59.94838662527057,60.42827684159157,8150000,60.1648063659668,60.42827684159157,60.45650441097499,59.94838662527057,8150000,60.044364547729494,60.0614947830108,59.0381178177866,0.38489638806266413,0.48739788793873123,60.07306537628174,60.516729622338154,59.629401130225325,55.88229439772566,55.08823849653584,56.01312871395691,33.032336868761114,-44.11770560227434,0
2023-05-16,59.48731994628906,60.127171179071375,59.43086121770222,60.127171179071375,9129600,59.48731994628906,60.127171179071375,60.127171179071375,59.43086121770222,9129600,59.97002906799317,59.957099358152306,48.253877230817174,0.3126454391974747,0.45244739819047997,60.05706901550293,60.557371030414416,59.55676700059145,13.529467119039781,45.0980814371367,-120.86455096564367,31.132982419816564,-86.47053288096022,0
2023-05-17,59.421451568603516,59.67550686649739,59.02624765844197,59.656690880293205,11583000,59.421451568603516,59.656690880293205,59.67550686649739,59.02624765844197,11583000,59.92298126220703,59.85970885096162,47.348306102899464,0.24722120196125985,0.411402158944636,60.03213348388672,60.60210558474932,59.46216138302412,21.428668467057097,30.280143327940852,-188.52874681366856,29.26466998812987,-78.5713315329429,0
2023-05-18,59.09211730957031,59.317948639359315,58.87569756281726,59.289717479718675,13595100,59.09211730957031,59.289717479718675,59.317948639359315,58.87569756281726,13595100,59.83641319274902,59.72014675252683,43.002878610043105,0.16687388201615505,0.3624965035589398,59.9775577545166,60.67404169731672,59.28107381171649,10.849050261480608,15.2690619491925,-211.74576922130993,27.80953207500647,-89.15094973851939,1
2023-05-19,59.1203498840332,59.374405200608265,58.91333812589484,59.317950058910384,14242100,59.1203498840332,59.317950058910384,59.374405200608265,58.91333812589484,14242100,59.724440002441405,59.611092776437076,43.481745770039836,0.1042741770930462,0.3108520382657611,59.920159339904785,60.69602293142765,59.14429574838192,15.476420886021685,15.918046538186468,-168.3503338537953,26.330997836683927,-84.52357911397831,0
2023-05-22,57.8782844543457,59.15798701217288,57.81241772764584,59.08271229143049,15055400,57.8782844543457,59.08271229143049,59.15798701217288,57.81241772764584,15055400,59.49766960144043,59.296036717875005,31.101645244932953,-0.045041628016569746,0.23967330500929493,59.80536251068115,60.975914604753,58.6348104166093,2.491095587567265,9.60552224502319,-275.41552482163985,26.65557091542346,-97.50890441243273,0
2023-05-23,57.774784088134766,58.02883941989413,57.5583607338001,57.87828638392274,13932700,57.774784088134766,57.87828638392274,58.02883941989413,57.5583607338001,13932700,59.310420227050784,59.0194453306495,30.32678102110438,-0.16977008997379528,0.1577846260126769,59.69009552001953,61.148381249926786,58.23180979011228,7.4676544175213095,8.478390297036759,-264.88268465520827,27.252125151251587,-92.53234558247868,0
2023-05-24,57.285484313964844,57.80301013713415,57.13493128196164,57.75596298765829,11090100,57.285484313964844,57.75596298765829,57.80301013713415,57.13493128196164,11090100,59.063890075683595,58.704179691252286,26.913094099096142,-0.3045895781649577,0.06530978517715,59.56447792053223,61.35824143337611,57.770714407688345,4.532582187884055,4.830444064324214,-228.84324663631577,28.25591466526787,-95.46741781211594,0
2023-05-25,56.84322738647461,57.144333419622114,56.598580080592406,56.89968611373991,14463600,56.84322738647461,56.89968611373991,57.144333419622114,56.598580080592406,14463600,58.73925971984863,58.36582472674725,24.255481986872468,-0.4420260308989654,-0.03615737803807308,59.41063117980957,61.55040941454414,57.270852945075,6.341423131488484,6.113886578964621,-214.07934975207547,29.6774852242543,-93.6585768685115,0
2023-05-26,56.70208740234375,57.0596521945345,56.560945955837376,56.880871593172806,12570300,56.70208740234375,56.880871593172806,57.0596521945345,56.560945955837376,12570300,58.376991271972656,58.06332703140116,23.45931636698778,-0.5559258597705394,-0.14011107438456635,59.227615165710446,61.62151107492553,56.833719256495364,3.6231376869786494,4.832381002117067,-175.88788951642601,31.02989828950135,-96.37686231302135,0
2023-05-30,56.25042724609375,56.645631185647595,56.00577992310694,56.542125306491414,15634200,56.25042724609375,56.542125306491414,56.645631185647595,56.00577992310694,15634200,57.98555335998535,57.73370888861799,21.075278088283326,-0.6748581500144084,-0.24706048951053478,59.01495895385742,61.66013831467701,56.36977959303783,5.496797738293536,5.1537861855868945,-168.99136196072942,32.7334599564434,-94.50320226170646,0
2023-05-31,56.137508392333984,56.72090087190049,55.86462993321835,56.382155693614465,59432200,56.137508392333984,56.382155693614465,56.72090087190049,55.86462993321835,59432200,57.65057220458984,57.44349061656635,20.513988050262995,-0.7693557999354397,-0.3515195515955158,58.8103006362915,61.67208069660384,55.94852057597916,5.942637596856654,5.020857674042952,-141.70973538063146,34.41950155504149,-94.05736240314334,1
2023-06-01,56.45743942260742,56.61740044469383,56.241019668890175,56.40098069097658,13402700,56.45743942260742,56.40098069097658,56.61740044469383,56.241019668890175,13402700,57.35417098999024,57.26420858130109,26.487755223121752,-0.8091032691117519,-0.443036295098763,58.638576126098634,61.6294012309305,55.64775102126677,12.90996720970225,8.116467514950818,-112.29163455612492,35.985111610882576,-87.09003279029774,1
2023-06-02,57.548946380615234,57.69949939995138,56.53271439746303,56.71149498621623,15256300,57.548946380615234,56.71149498621623,57.69949939995138,56.53271439746303,15256300,57.19985389709473,57.3159790902673,42.39435790928878,-0.743952118464513,-0.5032194597719131,58.518133544921874,61.480632231840204,55.55563485800354,36.68036780090195,18.51099086915362,-63.067686446915026,34.94623778774251,-63.319632199098045,0
