Date,close_nvda,high_nvda,low_nvda,open_nvda,volume_nvda,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-21,26.181997299194336,26.37487284283391,25.36452926173858,26.16301052912087,547408000,26.181997299194336,26.16301052912087,26.37487284283391,25.36452926173858,547408000,24.504484939575196,24.808731163403007,70.75977053215357,1.2242064669387815,1.0889101020077843,23.801226711273195,26.27506301605777,21.327390406488618,95.12437023253754,88.84284249162813,184.61417263877442,39.829897431986886,-4.875629767462459,1
2023-03-22,26.450820922851562,27.571093609171683,26.219969957500446,26.407847658541623,797295000,26.450820922851562,26.407847658541623,27.571093609171683,26.219969957500446,797295000,24.73303642272949,25.1072929378482,71.84716106939001,1.2812151682936737,1.1273711152649621,24.086917400360107,26.39333691248753,21.780497888232684,78.81707412160975,87.25886984332436,199.1180487143777,40.30835944477433,-21.182925878390254,1
2023-03-23,27.173351287841797,27.481151940364768,26.672677017823016,27.097400403214937,564889000,27.173351287841797,27.097400403214937,27.481151940364768,26.672677017823016,564889000,25.10829257965088,25.482939910574306,74.5830676367508,1.36891711250777,1.1756803147135237,24.26335382461548,26.92063469890169,21.606072950329267,92.47920063185197,88.80688166199975,174.40500110957234,40.752645599505534,-7.5207993681480305,0
2023-03-24,26.761619567871094,27.149368241079962,26.33789496036664,27.013456826272407,454920000,26.761619567871094,27.013456826272407,27.149368241079962,26.33789496036664,454920000,25.48944511413574,25.7154271209919,70.38543186330165,1.3891845713387276,1.2183811660385646,24.438088035583498,27.264518621286452,21.611657449880543,84.69387960026405,85.33005145124191,127.07457421761023,40.68915653992641,-15.306120399735955,0
2023-03-27,26.513784408569336,26.98247994142295,26.347891758511725,26.819585603923258,361026000,26.513784408569336,26.819585603923258,26.98247994142295,26.347891758511725,361026000,25.84571418762207,25.860582991460525,67.90790640186046,1.369462145221089,1.2485973618750694,24.589689350128175,27.518096378821195,21.661282321435156,80.00763323037977,85.72690448749859,103.16113384751917,40.630202413174366,-19.992366769620233,0
2023-03-28,26.392858505249023,26.49579229381834,25.83322250551309,26.429835146196694,356104000,26.392858505249023,26.429835146196694,26.49579229381834,25.83322250551309,356104000,26.080261993408204,25.95736035760389,66.67469511487022,1.3287571849470048,1.2646293264894566,24.749482536315917,27.70512061368362,21.793844458948215,77.7210788243933,80.80753055167902,74.92834566372713,39.82608343783745,-22.2789211756067,1
2023-03-29,26.96648597717285,27.06042483163502,26.579738018819665,26.80759068169934,393694000,26.96648597717285,26.80759068169934,27.06042483163502,26.579738018819665,393694000,26.355682945251466,26.14083774298006,69.50385432770128,1.3274827587324936,1.277200012938064,24.963836002349854,27.90967936423735,22.01799264046236,88.56764177995805,82.09878461157705,94.8219822731409,39.490090443634124,-11.432358220041944,1
2023-03-30,27.3652286529541,27.481154500758176,27.084410876510685,27.211329265409276,364516000,27.3652286529541,27.211329265409276,27.481154500758176,27.084410876510685,364516000,26.539763832092284,26.36345427206625,71.32614164507756,1.3431648005500243,1.2903929704604562,25.167351913452148,28.185396483759597,22.1493073431447,96.10735657330044,87.46535905921725,104.4898306864898,39.46226470785424,-3.892643426699569,1
2023-03-31,27.75897216796875,27.815934380003373,27.08740743538737,27.122384566656116,433933000,27.75897216796875,27.122384566656116,27.815934380003373,27.08740743538737,433933000,26.744830703735353,26.617184798593975,73.03934055071912,1.3715543182652112,1.3066252400214073,25.361778450012206,28.518404824435475,22.205152075588938,98.72598956240857,94.466995971889,104.75652838291887,39.65359235492947,-1.274010437591425,1
2023-04-03,27.94685173034668,27.981828863937736,27.31826022166778,27.491148285481188,398716000,27.94685173034668,27.491148285481188,27.981828863937736,27.31826022166778,398716000,26.95119705200195,26.85894242254901,73.84244065330384,1.3931541126959779,1.3239310145563215,25.582385349273682,28.813253365374425,22.35151733317294,99.24569299462327,98.02634637677743,104.33397500093629,39.938501533963425,-0.7543070053767269,0
2023-04-04,27.4351806640625,27.981826516516946,27.289275517291117,27.947848187847303,368592000,27.4351806640625,27.947848187847303,27.981826516516946,27.289275517291117,368592000,27.07651538848877,26.963713011915097,67.90955399432411,1.3533835632991718,1.3298215243048916,25.790500164031982,28.934553626205172,22.646446701858792,86.67797340249363,94.88321865317516,89.70884333668434,40.15320548977139,-13.322026597506373,0
2023-04-05,26.863555908203125,26.980478653593416,26.377871240257907,26.811589608214934,515015000,26.863555908203125,26.811589608214934,26.980478653593416,26.377871240257907,515015000,27.117788887023927,26.94550262942201,61.923754790190905,1.2612014308166017,1.3160975056072337,25.92541265487671,29.00993939709766,22.840885912655757,61.01053441780062,82.31140027163917,45.26399050273381,38.909922803792185,-38.98946558219939,1
2023-04-06,27.019451141357422,27.062422498432785,26.409846477836556,26.566744158591717,397654000,27.019451141357422,26.566744158591717,27.062422498432785,26.409846477836556,397654000,27.10239887237549,26.958947813410266,62.88459670551329,1.1870423834443713,1.2902864811746613,26.105345726013184,28.998364636173516,23.21232681585285,66.44594425788344,71.3781506927259,45.626116316724854,37.829918680835114,-33.55405574211656,1
2023-04-10,27.56110191345215,27.603074472787966,26.651692648954523,26.805592033185857,395279000,27.56110191345215,26.805592033185857,27.603074472787966,26.651692648954523,395279000,27.182347106933594,27.06843037705424,66.08672528817368,1.1586216257734634,1.263953510094422,26.33589611053467,28.902930839820886,23.768861381248453,83.92515132268097,70.46054333278835,66.99704978309826,37.30339295343184,-16.07484867731902,0
2023-04-11,27.151365280151367,27.771962479988098,27.108392017203613,27.706005335708603,314378000,27.151365280151367,27.706005335708603,27.771962479988098,27.108392017203613,314378000,27.246105194091797,27.083509450344625,61.74692233937085,1.090465441742083,1.2292558964239542,26.545909690856934,28.608642095152103,24.483177286561766,61.34873284116768,70.57327614057736,69.34368719523845,36.95651585773806,-38.65126715883231,0
2023-04-12,26.47780418395996,27.45017222858766,26.43083380500762,27.352236262733783,446259000,26.47780418395996,27.352236262733783,27.45017222858766,26.43083380500762,446259000,27.25459976196289,26.973381220092868,55.31613046589423,0.9709083959615761,1.1775863963314785,26.667430877685547,28.384461271201083,24.95040048417001,29.999989338180967,58.42462450067654,18.21626620697277,35.59413561687271,-70.00001066181903,0
2023-04-13,26.445823669433594,26.869548260916794,26.31191176986607,26.7166476867757,353615000,26.445823669433594,26.7166476867757,26.869548260916794,26.31191176986607,353615000,27.202533531188966,26.877461665427543,55.02311707851945,0.8636227105478333,1.1147936591747496,26.779108238220214,28.083934413466807,25.47428206297362,28.51155873752803,39.95342697229223,-24.09008343362501,34.157622755538064,-71.48844126247197,1
2023-04-14,26.740631103515625,26.865549967420687,26.202980206526043,26.486796261789348,395660000,26.740631103515625,26.486796261789348,26.865549967420687,26.202980206526043,395660000,27.140073776245117,26.85258338144356,57.27012675589554,0.7932425220103028,1.0504834317418603,26.8399188041687,28.01176654287328,25.668071065464122,42.23242635602392,33.581324810577634,-31.81610434504162,32.66130088371373,-57.76757364397608,1
2023-04-17,26.984474182128906,26.988471296055224,26.415843268204867,26.547757558326303,321471000,26.984474182128906,26.547757558326303,26.988471296055224,26.415843268204867,321471000,27.062623977661133,26.87656352702271,59.0906444827927,0.7485134173530632,0.990089428864101,26.903727340698243,27.95492170691623,25.852532974480255,53.58132131098749,41.44176880151315,-9.657826656970057,31.416728597975798,-46.41867868901251,1
2023-04-18,27.649044036865234,28.091757324454164,27.33924575942383,27.515132130784668,604812000,27.649044036865234,27.515132130784668,28.091757324454164,27.33924575942383,604812000,27.03284320831299,27.01701452881226,63.63769334160725,0.7579532990694844,0.9436622029051777,26.99202013015747,27.98026428841397,26.00377597190097,76.56085075434625,57.458199473785875,124.26666321814072,31.376646399124247,-23.43914924565375,1
2023-04-19,27.912870407104492,27.98182586482497,27.214324706114123,27.343240685548253,358660000,27.912870407104492,27.343240685548253,27.98182586482497,27.214324706114123,358660000,27.080612182617188,27.179897415774484,65.28721742031092,0.7777575516120372,0.9104812726465497,27.07856378555298,28.07105204661484,26.086075524491118,90.52895571151875,73.55704259228416,112.19085068427262,31.134039068712447,-9.471044288481249,0
2023-04-20,27.086408615112305,28.01180820232442,26.982476023380784,27.653040047394537,427713000,27.086408615112305,27.653040047394537,28.01180820232442,26.982476023380784,427713000,27.102897453308106,27.162899452017722,56.621961286368574,0.7184817939680883,0.8720813769108574,27.110343170166015,28.060181745470107,26.160504594861923,46.77250694117533,71.28743780234676,48.73277686184852,30.524158350974172,-53.22749305882467,1
2023-04-21,27.101396560668945,27.165356100991744,26.70465489349958,26.93450514321989,345103000,27.101396560668945,26.93450514321989,27.165356100991744,26.70465489349958,345103000,27.111091995239256,27.151717108136125,56.73411221514115,0.6650484661835527,0.8306747947653965,27.106745433807372,28.056147112810404,26.15734375480434,47.56603336705037,61.622498673248145,-12.69515927130787,29.506890106017945,-52.43396663294963,0
2023-04-24,27.02444839477539,27.3482375101197,26.653688900019212,26.995467887974886,339282000,27.02444839477539,26.995467887974886,27.3482375101197,26.653688900019212,339282000,27.05742664337158,27.128577342070535,55.93454691863365,0.6094675327063399,0.7864333423535852,27.119886875152588,28.057012771726942,26.182760978578234,43.49206586907674,45.94353539243414,-12.15011339412289,28.7728978719974,-56.50793413092326,0
2023-04-25,26.223966598510742,27.22931413806429,26.207978142776422,27.06042320812397,378527000,26.223966598510742,27.06042320812397,27.22931413806429,26.207978142776422,378527000,26.964686775207518,26.964102661423297,48.30741372474871,0.4951196206480226,0.7281705980124726,27.105395984649657,28.087448728049907,26.123343241249408,1.111110029102872,30.72306975507666,-89.88157421606674,27.370674810328726,-98.88888997089713,1
2023-04-26,26.93850326538086,27.31226106523399,26.687666728848185,26.98447484193406,406337000,26.93850326538086,26.98447484193406,27.31226106523399,26.687666728848185,406337000,27.01075668334961,26.959448225779216,54.29805887810267,0.45688848780965685,0.6739141759719095,27.13267822265625,28.062989467786732,26.202366977525767,38.941760352414825,27.84831208353147,-25.10181856568861,26.176836937845714,-61.058239647585175,1
2023-04-27,27.20833396911621,27.47716043219507,26.607724101731332,27.345246112216657,377161000,27.20833396911621,27.345246112216657,27.47716043219507,26.607724101731332,377161000,27.08700771331787,27.004700179113215,56.35504297542416,0.443253571065501,0.6277820549906279,27.144770622253418,28.072410042613978,26.217131201892858,53.22776059956628,31.09354366036132,-5.132982458058701,25.288260720548,-46.77223940043372,1
2023-04-28,27.73099136352539,27.739984394080437,27.05342998469089,27.20733127338207,292216000,27.73099136352539,27.20733127338207,27.739984394080437,27.05342998469089,292216000,27.186043739318848,27.13675312173361,60.101046714740214,0.4692130885998438,0.5960682617124711,27.163058757781982,28.12127985619395,26.204837659370014,80.89949536637161,57.68967210611756,70.3299523630394,24.807368017598204,-19.100504633628393,1
2023-05-01,28.8912353515625,29.039140006502908,27.761969634748656,27.821930157082058,570329000,28.8912353515625,27.821930157082058,29.039140006502908,27.761969634748656,570329000,27.376719856262206,27.455749890793406,66.89398871086874,0.5767596602026401,0.5922065414105049,27.21967191696167,28.416193451929885,26.023150381993453,94.78503803129801,76.30409799907862,224.25269260580058,25.694274581686848,-5.214961968701997,0
2023-05-02,28.191688537597656,28.81728357065356,28.06477206868038,28.661384689897297,402730000,28.191688537597656,28.661384689897297,28.81728357065356,28.06477206868038,402730000,27.43098430633545,27.589556917485087,60.2351493939763,0.5986427307409379,0.5934937792765915,27.231913757324218,28.462470338299035,26.0013571763494,70.11975598440664,81.93476312735875,171.7572276733598,26.51783067691202,-29.88024401559336,0
2023-05-03,27.78395652770996,28.348590376013785,27.45417077419222,27.821931972424778,383387000,27.78395652770996,27.821931972424778,28.348590376013785,27.45417077419222,383387000,27.418092918395995,27.624902301162336,56.69287167841051,0.5764398167757321,0.5900829867764197,27.249352550506593,28.500647803411297,25.99805729760189,55.7435558178638,73.5494499445228,91.72165246491389,26.193926687271876,-44.2564441821362,0
2023-05-04,27.544109344482422,27.840915535411145,27.222317856560554,27.633050368513334,321850000,27.544109344482422,27.633050368513334,27.840915535411145,27.222317856560554,321850000,27.46386299133301,27.610212672675075,54.656672303704,0.5333421480067742,0.5787348190224906,27.283380222320556,28.527854723393993,26.03890572124712,47.19374115711389,57.685684319794774,39.40134073564982,25.51462743939984,-52.806258842886095,1
2023-05-05,28.66138458251953,28.736334757570592,27.713001157721607,27.807938808563854,361494000,28.66138458251953,27.807938808563854,28.736334757570592,27.713001157721607,361494000,27.619861793518066,27.80133483810134,61.57925105219273,0.5826255644214413,0.5795129681022807,27.365476894378663,28.73937820850562,25.991575580251705,86.65722971112076,63.198175562032816,141.1072413577118,25.794591052912363,-13.342770288879226,1
2023-05-08,29.132080078125,29.201035541124472,28.331601238328425,28.503488588696168,344979000,29.132080078125,28.503488588696168,29.201035541124472,28.331601238328425,344979000,27.830624961853026,28.04328851810564,64.06810380734998,0.6521466787613299,0.5940397102340905,27.444025802612305,29.018652307269214,25.869399297955397,97.69615300269447,77.18237462364304,172.76520237674035,26.45170257661864,-2.303846997305525,0
2023-05-09,28.552457809448242,28.954197355897705,28.431537949568657,28.88024597338646,314869000,28.552457809448242,28.88024597338646,28.954197355897705,28.431537949568657,314869000,28.063474082946776,28.135864752895202,58.999681991101504,0.6529452434492917,0.6058208168771307,27.514080429077147,29.153718283265004,25.87444257488929,78.33059492830982,87.56132588070834,123.94625365220757,27.061877562917324,-21.66940507169017,1
2023-05-10,28.866252899169922,29.094105560009464,28.44252830281305,28.986173947740745,369350000,28.866252899169922,28.986173947740745,29.094105560009464,28.44252830281305,369350000,28.256249046325685,28.26866259767242,60.80736035452045,0.6711620150378934,0.6188890565092833,27.633502864837645,29.30151539679608,25.96549033287921,88.81469355919047,88.28048049673158,122.97169971050955,27.752793871515482,-11.185306440809528,0
2023-05-11,28.559450149536133,28.931210344411994,28.227666813122973,28.87724453995884,322149000,28.559450149536133,28.87724453995884,28.931210344411994,28.227666813122973,322149000,28.391360664367674,28.32153306164764,58.109741041665,0.6533115510406482,0.6257735554155563,27.739184188842774,29.35997132426971,26.118397053415837,78.56421357163254,81.90316735304428,89.87421422161748,27.980199506530614,-21.435786428367464,0
2023-05-12,28.32160758972168,28.761322564942308,28.02779776950865,28.510484105930274,274222000,28.32160758972168,28.510484105930274,28.761322564942308,28.02779776950865,274222000,28.450422286987305,28.321546612206554,56.03437802646529,0.6129078032394837,0.6232004049803418,27.818233013153076,29.389976574489047,26.246489451817105,70.61773850751499,79.33221521277932,61.30738933293029,27.810249330107872,-29.38226149248501,1
2023-05-15,28.9342041015625,28.950194462261617,28.133725386931747,28.489493280965313,293926000,28.9342041015625,28.489493280965313,28.950194462261617,28.133725386931747,293926000,28.454719161987306,28.432938882998542,59.99720493059371,0.6231358387758483,0.6231874917394431,27.915719509124756,29.510213438678804,26.321225579570708,89.71078307415273,79.63091171776675,83.53292711760899,27.864040719011534,-10.289216925847267,1
2023-05-16,29.194040298461914,29.850615404152038,28.81328895261737,28.822281983258687,449405000,29.194040298461914,28.822281983258687,29.850615404152038,28.81328895261737,449405000,28.55495433807373,28.571320958537335,61.57907046565703,0.6447756676379015,0.6275051269191347,27.99296932220459,29.67556802762742,26.31037061678176,79.75340384674587,80.02730847613786,127.26245402125059,28.780064596320553,-20.246596153254135,1
2023-05-17,30.15841293334961,30.17939921213159,29.410899219353887,29.56479859708841,432535000,30.15841293334961,29.56479859708841,30.17939921213159,29.410899219353887,432535000,28.792399978637697,28.85988313577593,66.82288950869838,0.7313120894138798,0.6482665194180838,28.105246448516844,30.033266113999677,26.177226783034012,99.32864730088333,89.59761140726063,159.94583148577837,29.895729871364164,-0.6713526991166637,1
2023-05-18,31.657438278198242,31.807340536574944,30.30031991259901,30.39026164884716,748725000,31.657438278198242,30.39026164884716,31.807340536574944,30.30031991259901,748725000,29.203732872009276,29.36852952530726,72.99313892801779,0.9103576087486402,0.7006847372841951,28.333797931671143,30.747161551496422,25.920434311845863,96.73061031889527,91.93755382217482,233.158616286367,31.925234658812144,-3.2693896811047347,0
2023-05-19,31.243709564208984,31.559504464567972,30.895935843609628,31.515532395418244,473908000,31.243709564208984,31.515532395418244,31.559504464567972,30.895935843609628,473908000,29.461965370178223,29.70947135056212,69.16955595286878,1.0072569916271696,0.76199918815279,28.540913581848145,31.19468277024592,25.88714439345037,87.70712793149823,94.58879518375893,202.2317579626643,33.80977481858527,-12.292872068501765,0
2023-05-22,31.15576934814453,31.49954597672385,30.66009093095528,30.880946280813063,372000000,31.15576934814453,30.880946280813063,31.49954597672385,30.66009093095528,372000000,29.664334297180176,29.97243462284983,68.34999079307228,1.064681425459888,0.8225356356142096,28.7474796295166,31.536632472241052,25.95832678679215,85.78913924961505,90.07562583333618,166.1919474424564,35.10358177358072,-14.210860750384951,0
2023-05-23,30.66808319091797,31.267694171698214,30.611120976902026,30.979880977168126,356253000,30.66808319091797,30.979880977168126,31.267694171698214,30.611120976902026,356253000,29.875896835327147,30.098916180680398,63.83297926889518,1.0586352180519505,0.8697555521017578,28.96968545913696,31.62411418518915,26.315256733084773,75.15263445428802,82.88296721180042,126.77213348012174,36.20797007727548,-24.84736554571198,0
2023-05-24,30.518178939819336,30.587134398271413,29.786653705153253,30.19039081167834,721419000,30.518178939819336,30.19039081167834,30.587134398271413,29.786653705153253,721419000,30.04108943939209,30.17514577325111,62.4664536039894,1.0298757680800037,0.901779595297407,29.148669242858887,31.712314552461244,26.58502393325653,68.5135628127473,76.48511217221677,78.40416254684156,35.73350254134823,-31.486437187252694,1
2023-05-25,37.95534896850586,39.454375407130364,36.61122070862838,38.497995807341425,1543911000,37.95534896850586,38.497995807341425,39.454375407130364,36.61122070862838,1543911000,30.980679321289063,31.589728172388334,82.49207067881841,1.5888854802982877,1.0392007722975833,29.68601999282837,34.17777191413852,25.194268071518227,86.88123000460787,76.84914242388106,363.0571007401043,38.40036239029108,-13.11876999539213,1
2023-05-26,38.92072296142578,39.14457660817056,37.52562906518615,37.865408555661546,714397000,38.92072296142578,37.865408555661546,39.14457660817056,37.52562906518615,714397000,32.040590858459474,32.92263631584969,83.70723150546914,2.0857589866817463,1.248512415174416,30.24550657272339,36.179750819940416,24.311262325506362,95.32972633951617,83.57483971895711,276.5889453329342,40.87673225002372,-4.670273660483831,1
2023-05-30,40.08496856689453,41.91078253323842,39.92307495310247,40.56865561638492,923401000,40.08496856689453,40.56865561638492,41.91078253323842,39.92307495310247,923401000,33.155667304992676,34.224878543312386,85.05446860310428,2.5441523065160716,1.5076403934427471,30.80519323348999,38.08244893268889,23.52793753429109,86.84854879972247,89.68650171461552,250.43370923168732,43.52756367367833,-13.15145120027754,0
2023-05-31,37.8094482421875,40.268849776250754,37.797454992351554,39.46237425088699,1002580000,37.8094482421875,39.46237425088699,40.268849776250754,37.797454992351554,1002580000,34.017208099365234,34.87661848856241,72.4454556783354,2.6927761943695714,1.7446675536281122,31.28608121871948,39.06292336579004,23.509239071648917,70.45783481830269,84.21203665251376,159.60508504173222,44.31974296701191,-29.542165181697307,1
2023-06-01,39.74419021606445,40.02400727959351,38.31511796351833,38.46401952597585,635873000,39.74419021606445,38.46401952597585,40.02400727959351,38.31511796351833,635873000,34.97578582763672,35.76163152992641,75.7387072700464,2.9328708942293673,1.9823082217483634,31.88409290313721,40.3045292323051,23.463656573969313,84.3939012103915,80.56676160947221,139.42889244009774,45.05533802510738,-15.606098789608506,0
2023-06-02,39.301475524902344,40.47371455603789,39.032649105745655,40.070976234421984,482731000,39.301475524902344,40.070976234421984,40.47371455603789,39.032649105745655,482731000,35.74018955230713,36.405239529012945,73.57185672742261,3.0522399755170824,2.196294572502107,32.471961212158206,41.23311484123124,23.71080758308517,81.0604907809679,78.63740893655402,119.01593978092485,45.83956486161105,-18.93950921903211,0
2023-06-05,39.14557647705078,39.539317935308446,38.681876946870204,38.88374549804094,396094000,39.14557647705078,38.88374549804094,39.539317935308446,38.681876946870204,396094000,36.530376243591306,36.90348261047437,72.78219618598727,3.098543007175799,2.3767442594368458,32.99617080688476,42.03287149939958,23.959470114369942,78.88751737753081,81.44730312296339,95.16643879196047,46.28303564709944,-21.11248262246919,0
