Date,close_amd,high_amd,low_amd,open_amd,volume_amd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-21,95.93000030517578,99.45999908447266,93.63999938964844,97.0,85285300,95.93000030517578,97.0,99.45999908447266,93.63999938964844,85285300,89.8389991760254,91.09967736992729,70.64683596650625,4.531447625835028,3.099525566605253,84.68549957275391,98.2979770334763,71.07302211203152,84.52433512879998,90.54279300629337,150.2958376369462,25.55753529665338,-15.475664871200019,1
2023-03-22,97.58000183105469,101.69999694824219,95.63999938964844,95.6500015258789,110816300,97.58000183105469,95.6500015258789,101.69999694824219,95.63999938964844,110816300,91.05999908447265,92.27791818104136,72.41373028318554,4.795382818955275,3.4386970170752575,85.73399963378907,99.91543235782034,71.5525669097578,82.22607824440986,85.99070705901511,145.9689864718131,26.655851009293862,-17.773921755590145,1
2023-03-23,100.27999877929688,102.43000030517578,98.66999816894531,100.05000305175781,84088900,100.27999877929688,100.05000305175781,102.43000030517578,98.66999816894531,84088900,92.68499908447265,93.73284192617872,75.05934786503039,5.162905785858484,3.7835387708319033,86.7604995727539,101.99381154068232,71.52718760482549,91.00794146139738,85.91945161153573,142.2304177442128,27.776730090550164,-8.992058538602624,0
2023-03-24,97.94999694824219,99.5199966430664,96.73999786376953,99.18000030517578,64712400,97.94999694824219,99.18000030517578,99.5199966430664,96.73999786376953,64712400,94.21299896240234,94.49959738473572,68.91695171959857,5.206145505190165,4.068060117703556,87.75349960327148,103.1844763158408,72.32252289070216,81.26305867517227,84.83235946032649,102.07249282332192,28.168651102434715,-18.736941324827725,0
2023-03-27,96.61000061035156,98.93000030517578,95.43000030517578,98.0199966430664,57461400,96.61000061035156,98.0199966430664,98.93000030517578,95.43000030517578,57461400,95.67299880981446,94.88330706212042,65.59250567004645,5.07379918990388,4.269207932143621,88.64549980163574,103.95821483910734,73.33278476416413,75.65872520526929,82.64324178061298,81.26524502160224,28.10831898263296,-24.341274794730708,0
2023-03-28,94.55999755859375,96.94000244140625,92.87000274658203,96.7699966430664,59150100,94.55999755859375,96.7699966430664,96.94000244140625,92.87000274658203,59150100,96.38399887084961,94.82452351602467,60.76335707553537,4.74875497647777,4.365117341010451,89.44449958801269,104.23162392131515,74.65737525471023,67.08489526894648,74.66889304979601,53.6214623085562,27.272384523609578,-32.91510473105351,1
2023-03-29,96.08999633789062,96.91000366210938,94.87000274658203,96.06999969482422,55326000,96.08999633789062,96.06999969482422,96.91000366210938,94.87000274658203,55326000,97.02499847412109,95.05460948363665,62.95546415768102,4.562025025543917,4.404498877917145,90.33449935913086,104.45677272292808,76.21222599533364,73.48388541933903,72.0758352978516,58.19549012501857,26.496159668802154,-26.51611458066097,1
2023-03-30,97.87999725341797,99.52999877929688,97.25,98.0,59678500,97.87999725341797,98.0,99.52999877929688,97.25,59678500,97.15299835205079,95.56831635086962,65.39158320567518,4.506529837583187,4.424905069850353,91.20649909973145,104.92523681917753,77.48776138028536,80.9702954626967,73.84635871699406,73.82762495561614,26.32700809588403,-19.0297045373033,1
2023-03-31,98.01000213623047,98.36000061035156,95.2699966430664,96.33999633789062,55861100,98.01000213623047,96.33999633789062,98.36000061035156,95.2699966430664,55861100,97.16999893188476,96.01225922093522,65.56868341477583,4.422064996213436,4.42433705512297,92.03099937438965,105.29661004816724,78.76538870061206,76.53929279091211,76.99782455764927,58.32778488987095,25.549921869710598,-23.460707209087886,0
2023-04-03,96.55999755859375,96.79000091552734,94.80999755859375,96.69999694824219,50655300,96.55999755859375,96.69999694824219,96.79000091552734,94.80999755859375,50655300,97.14499893188477,96.11184800960041,61.77184341688561,4.189825054517229,4.377434655001822,92.80099906921387,105.21355254476217,80.38844559366558,63.78776632871726,73.76578486077536,41.3237393487152,24.686546336140132,-36.21223367128274,0
2023-04-04,95.87000274658203,97.2699966430664,95.20999908447266,97.04000091552734,43195900,95.87000274658203,97.04000091552734,97.2699966430664,95.20999908447266,43195900,97.1389991760254,96.06787614359706,59.99160786460627,3.905081068987755,4.282963937799009,93.48899917602539,104.9433596688821,82.03463868316868,51.081314189873446,63.80279110316761,38.05278486475193,24.00201510368572,-48.918685810126554,0
2023-04-05,92.55999755859375,94.5,91.36000061035156,94.3499984741211,52979300,92.55999755859375,94.3499984741211,94.5,91.36000061035156,52979300,96.63699874877929,95.43008003723281,52.21718909715497,3.3734427055682943,4.101059691352866,93.84849891662597,104.69628220369086,83.00071562956109,10.84008113210018,41.90305388356362,-13.141650118454786,22.36561631213573,-89.15991886789982,0
2023-04-06,92.47000122070312,92.91000366210938,90.62000274658203,91.47000122070312,47778400,92.47000122070312,91.47000122070312,92.91000366210938,90.62000274658203,47778400,95.85599899291992,94.89188388877287,52.01979828289442,2.9112939357005843,3.86310654022241,94.27049903869629,104.173101122048,84.36789695534458,15.66468125791364,25.862025526629083,-34.19579540230068,21.046041654343604,-84.33531874208636,1
2023-04-10,95.4800033569336,95.80000305175781,91.0199966430664,91.31999969482422,52536300,95.4800033569336,91.31999969482422,95.80000305175781,91.0199966430664,52536300,95.60899963378907,94.99881470116573,57.76974479194636,2.7561485578032574,3.6417149437385796,94.9109992980957,103.26556821249143,86.55643038369998,41.15158014418977,22.552114178067864,-9.571857816540787,20.054113371147054,-58.84841985581023,0
2023-04-11,94.02999877929688,96.06999969482422,92.69000244140625,96.05999755859375,51935800,94.02999877929688,96.05999755859375,96.06999969482422,92.69000244140625,51935800,95.35099945068359,94.82266635173502,54.38835738787671,2.4875169300915445,3.410875341009173,95.51199913024902,101.44682055815468,89.57717770234336,28.87380810873666,28.563356503613353,-25.749142776727993,19.20325375392237,-71.12619189126335,0
2023-04-12,92.33000183105469,95.0,91.73999786376953,94.97000122070312,53383100,92.33000183105469,94.97000122070312,95.0,91.73999786376953,53383100,95.12799987792968,94.36945462070223,50.6455359786865,2.113090491653182,3.151318371137975,95.75599937438965,100.65597962235444,90.85601912642485,14.47925010982196,28.168212787582792,-81.99892658217847,18.115206362856078,-85.52074989017804,0
2023-04-13,92.08999633789062,93.16000366210938,91.83000183105469,92.79000091552734,40572500,92.08999633789062,92.79000091552734,93.16000366210938,91.83000183105469,40572500,94.72799987792969,93.95500766019103,50.121125094358625,1.7765099037735297,2.876356677665086,95.87649917602539,100.26467514521515,91.48832320683563,16.4982519174107,19.95043671198977,-121.37837968212047,17.104876642580233,-83.5017480825893,0
2023-04-14,91.75,92.97000122070312,90.5,91.81999969482422,38734800,91.75,91.81999969482422,92.97000122070312,90.5,38734800,94.1150001525879,93.55409717651993,49.341685882433694,1.4654398218848286,2.5941733065090347,95.63399925231934,100.35859154453496,90.90940696010372,13.842748272191148,14.940083433141268,-130.34779602266283,16.037201785309914,-86.15725172780886,0
2023-04-17,89.87000274658203,90.69000244140625,88.30000305175781,90.2300033569336,47250800,89.87000274658203,90.2300033569336,90.69000244140625,88.30000305175781,47250800,93.30100021362304,92.88426182562212,45.15972129385473,1.0550524859798713,2.286349142403202,95.23549957275391,100.46598816030753,90.00501098520029,13.980412218449418,14.773804136017086,-168.3831682598005,15.709844413339903,-86.01958778155058,0
2023-04-18,89.77999877929688,92.16000366210938,89.33000183105469,91.61000061035156,46246300,89.77999877929688,91.61000061035156,92.16000366210938,89.33000183105469,46246300,92.62300033569336,92.3198503626539,44.963243658630596,0.7143207526415125,1.9719434644508644,94.88399963378906,100.56911098152523,89.19888828605289,13.178951830851572,13.667370773830712,-123.98327117388332,14.896386323887146,-86.82104816914843,1
2023-04-19,89.94000244140625,90.54000091552734,88.22000122070312,88.51000213623047,37344500,89.94000244140625,88.51000213623047,90.54000091552734,88.22000122070312,37344500,92.03000030517578,91.88715074060886,45.417881115208374,0.45198910836928974,1.6679525932345496,94.58449974060059,100.63689500684256,88.53210447435862,15.207794800947637,14.122386283416207,-128.48701712495196,14.47910149946762,-84.79220519905236,1
2023-04-20,90.11000061035156,91.58000183105469,88.7300033569336,88.83000183105469,47082700,90.11000061035156,88.83000183105469,91.58000183105469,88.7300033569336,47082700,91.78500061035156,91.56403253510753,45.92894621099357,0.25486885230697,1.3853358450490336,94.21099967956543,100.39833361390193,88.02366574522894,18.639048357121897,15.675264996307034,-103.28960460591601,13.721303839384928,-81.3609516428781,0
2023-04-21,88.43000030517578,89.80000305175781,88.05999755859375,89.80000305175781,41118300,88.43000030517578,89.80000305175781,89.80000305175781,88.05999755859375,41118300,91.38100051879883,90.99420849330176,41.76689150327668,-0.03649170145737912,1.100970335747751,93.61849975585938,99.63483728923093,87.60216222248782,4.017402642371889,12.621415266813806,-125.9173029369007,13.236878862112672,-95.98259735762811,0
2023-04-24,87.56999969482422,88.63999938964844,86.33999633789062,88.11000061035156,40423800,87.56999969482422,88.11000061035156,88.63999938964844,86.33999633789062,40423800,90.59000015258789,90.37162507539674,39.779625182959585,-0.3329538170391686,0.814185505190367,93.09949989318848,99.3190956113835,86.87990417499346,11.253461322879737,11.303304107457839,-142.9792233509433,13.32623319965116,-88.74653867712027,0
2023-04-25,83.80000305175781,87.05999755859375,83.76000213623047,86.9000015258789,52771500,83.80000305175781,86.9000015258789,87.05999755859375,83.76000213623047,52771500,89.56700057983399,89.17678470746237,32.483207160827305,-0.8621708327733444,0.47891423759762475,92.4590000152588,99.66134794957806,85.25665208093953,0.3249465756345228,5.198603513628713,-182.54714196342505,14.11681580644362,-99.67505342436547,1
2023-04-26,85.94000244140625,87.3499984741211,85.31999969482422,86.51000213623047,47786600,85.94000244140625,86.51000213623047,87.3499984741211,85.31999969482422,47786600,88.92800064086914,88.58827884090671,39.290339504339016,-1.0962620381455679,0.16387898244898624,92.02800025939942,99.69268553323477,84.36331498556407,17.709185520137638,9.76253113955063,-131.48859571926238,14.728047273037069,-82.29081447986236,1
2023-04-27,87.44000244140625,87.56999969482422,84.08999633789062,86.41000366210938,53087200,87.44000244140625,86.41000366210938,87.56999969482422,84.08999633789062,53087200,88.4630012512207,88.3795013137248,43.58390144001991,-1.1475156943415072,-0.09839995290911246,91.59550056457519,99.27073077415864,83.92027035499174,29.894403208932655,15.976178434901604,-113.17008853025233,15.623788950696328,-70.10559679106734,1
2023-04-28,89.37000274658203,89.75,86.44000244140625,87.0199966430664,50652100,89.37000274658203,87.0199966430664,89.75,86.44000244140625,50652100,88.22500152587891,88.5595924833352,48.61905602876575,-1.0206344525511923,-0.2828468528375284,91.1700008392334,98.33076525975456,84.00923641871223,45.57271911427112,31.058769281113808,-59.254530106910906,15.529625407967353,-54.42728088572888,1
2023-05-01,89.69000244140625,91.04000091552734,88.61000061035156,91.02999877929688,59358700,89.69000244140625,91.02999877929688,91.04000091552734,88.61000061035156,59358700,88.20700149536133,88.76512156662085,49.4250322769993,-0.8840678691961443,-0.40309105610925167,90.75400085449219,97.20886558118573,84.29913612779865,52.7580198595078,42.74171406090386,-23.8410333175953,14.944533795350381,-47.2419801404922,1
2023-05-02,89.91000366210938,90.45999908447266,88.12000274658203,89.31999969482422,70483500,89.91000366210938,89.31999969482422,90.45999908447266,88.12000274658203,70483500,88.22000198364258,88.97328194761876,50.005664553962205,-0.7494464558653533,-0.47236213606047206,90.42150115966797,96.30568344425281,84.53731887508313,65.42553752728116,54.58542550035336,-25.304635637373654,14.562244784562038,-34.574462472718835,0
2023-05-03,81.62000274658203,85.4800033569336,81.0199966430664,83.54000091552734,109482200,81.62000274658203,83.54000091552734,85.4800033569336,81.0199966430664,109482200,87.38800201416015,87.6363220928848,34.112926886557474,-1.2967437525757077,-0.6372384593635192,89.70900115966796,96.20122859813709,83.21677372119883,5.0209696541746816,41.06817568032121,-198.7613122774816,15.984121088228795,-94.97903034582532,1
2023-05-04,86.61000061035156,91.63999938964844,81.11000061035156,81.56999969482422,122840500,86.61000061035156,81.56999969482422,91.63999938964844,81.11000061035156,122840500,87.03800201416016,87.44971818696965,45.368188141198715,-1.3126977166768512,-0.7723303108261856,89.41150131225587,95.89919098297575,82.92381164153598,50.179537209711654,40.2086814637225,-82.55014958704307,15.340127026360161,-49.820462790288346,1
2023-05-05,89.83999633789062,90.43000030517578,84.72000122070312,84.98999786376953,78407400,89.83999633789062,84.98999786376953,90.43000030517578,84.72000122070312,78407400,87.17900161743164,87.88431421440983,51.18152925591676,-1.0525742662210433,-0.8283791019051573,89.28000106811524,95.61930586171317,82.94069627451731,79.17409459210502,44.79153381866379,-25.378872812548725,14.742132540339286,-20.82590540789498,1
2023-05-08,95.04000091552734,95.66000366210938,89.16999816894531,89.98999786376953,95503200,95.04000091552734,89.98999786376953,95.66000366210938,89.16999816894531,95503200,87.92600173950196,89.18534816006755,58.78514913226405,-0.42196351375932295,-0.7470959842759904,89.25800094604492,95.51358750661748,83.00241438547235,95.76501059203343,75.0395474646167,120.34471210300542,14.472118238120242,-4.234989407966564,1
2023-05-09,95.05999755859375,96.16000366210938,93.43000030517578,94.88999938964844,68674800,95.05999755859375,94.88999938964844,96.16000366210938,93.43000030517578,68674800,89.05200119018555,90.25346623252685,58.81171646605187,0.07850861441121992,-0.5819750645385483,89.30950088500977,95.73600806358321,82.88299370643632,92.73444125797269,89.22451548070372,163.99496308349524,14.329284931247276,-7.265558742027312,1
2023-05-10,97.0199966430664,99.94000244140625,96.12000274658203,96.41999816894531,95619500,97.0199966430664,96.41999816894531,99.94000244140625,96.12000274658203,95619500,90.16000061035156,91.48374448898858,61.43571156260074,0.626074925392686,-0.3403650665523015,89.54400062561035,96.69562266378318,82.39237858743752,84.56657027771068,91.0220073759056,218.49401508308028,14.955381123236082,-15.433429722289318,1
2023-05-11,97.0999984741211,99.19000244140625,96.13999938964844,98.16000366210938,57061000,97.0999984741211,98.16000366210938,99.19000244140625,96.13999938964844,57061000,91.12600021362304,92.50488157719448,61.54340491513929,1.0543270253581056,-0.06142664817022006,89.79450073242188,97.60583214433747,81.98316932050629,84.98941280697517,87.43014144755284,186.0806760379298,15.536756158654258,-15.010587193024833,0
2023-05-12,95.26000213623047,97.44999694824219,93.68000030517578,96.83000183105469,53790400,95.26000213623047,96.83000183105469,97.44999694824219,93.68000030517578,53790400,91.71500015258789,93.00581258792829,57.561958702734,1.2310567174610298,0.19707002495602993,89.97000083923339,98.1003909232775,81.83961075518928,75.26427658079031,81.60675322182539,123.20077269234697,15.338818671643065,-24.735723419209698,1
2023-05-15,97.4000015258789,97.43000030517578,93.44999694824219,95.19999694824219,51749200,97.4000015258789,95.19999694824219,97.43000030517578,93.44999694824219,51749200,92.48600006103516,93.80475603119203,60.74292213423873,1.526203217086703,0.4628966633821646,90.34650077819825,99.0972273891469,81.5957741672496,86.57505212947547,82.27624717241365,115.82519136800802,15.087536031693043,-13.424947870524537,1
2023-05-16,101.4800033569336,103.27999877929688,97.30999755859375,97.38999938964844,90622900,101.4800033569336,97.38999938964844,103.27999877929688,97.30999755859375,90622900,93.64300003051758,95.20025554496321,65.9787462744394,2.065520954403638,0.7834215215864593,90.93150100708007,100.92815575652438,80.93484625763577,91.91376797114677,84.58436556047084,163.8575838516179,16.02982982187267,-8.08623202885323,1
2023-05-17,103.75,104.13999938964844,100.05000305175781,101.79000091552734,75240900,103.75,101.79000091552734,104.13999938964844,100.05000305175781,75240900,95.85599975585937,96.75475453678807,68.49629698265609,2.6456069941483804,1.1558586160988435,91.62200088500977,103.05406610784047,80.18993566217907,98.31315162924842,92.26732390995689,159.00813579788368,17.05185388080682,-1.6868483707515711,1
2023-05-18,107.93000030517578,108.0999984741211,103.93000030517578,103.9800033569336,74338700,107.93000030517578,103.9800033569336,108.0999984741211,103.93000030517578,74338700,97.9879997253418,98.78661740376765,72.52772022663063,3.4033883089578723,1.6053645546706494,92.51300086975098,105.93870500098127,79.08729673852069,99.37223723245704,96.53305227761741,174.82340885679153,18.620843641550334,-0.6277627675429576,0
2023-05-19,105.81999969482422,107.29000091552734,104.62000274658203,106.36000061035156,67830600,105.81999969482422,106.36000061035156,107.29000091552734,104.62000274658203,67830600,99.58600006103515,100.06541418395975,67.81051486587253,3.7899874293195097,2.0422891296004217,93.3825008392334,107.84992892634173,78.91507275212507,91.58050729272024,96.42196538480857,142.20723945574852,20.077762705097882,-8.41949270727976,1
2023-05-22,108.0,108.79000091552734,103.48999786376953,104.68000030517578,65424200,108.0,104.68000030517578,108.79000091552734,103.48999786376953,65424200,100.88199996948242,101.50806615051252,69.98276624239799,4.22359089634827,2.4785494829499917,94.40400085449218,109.93171313812262,78.87628857086175,97.15520059782355,96.03598170766695,132.5068191950749,21.656663642798378,-2.8447994021764513,1
2023-05-23,108.12000274658203,110.98999786376953,107.19000244140625,107.25,73099100,108.12000274658203,107.25,110.98999786376953,107.19000244140625,73099100,102.18800048828125,102.71023644070698,70.10237200371708,4.524749491082758,2.8877894845765453,95.6200008392334,111.44188481720293,79.79811686126386,90.39492844377955,93.04354544477445,136.8166209641469,23.435651469968974,-9.605071556220446,1
2023-05-24,108.2699966430664,108.91000366210938,105.63999938964844,105.9800033569336,65910500,108.2699966430664,105.9800033569336,108.91000366210938,105.63999938964844,65910500,103.31300048828125,103.72110193204504,70.26187253557272,4.721101185354058,3.2544518247320484,96.7365005493164,112.81784785521336,80.65515324341945,89.64597804232673,92.39870236130993,111.56196922274583,24.518528338736754,-10.354021957673265,1
2023-05-25,120.3499984741211,120.69000244140625,115.80000305175781,117.30999755859375,108514700,120.3499984741211,117.30999755859375,120.69000244140625,115.80000305175781,108514700,105.63800048828125,106.74453766696796,79.66907714909055,5.7847831296637935,3.760518085718398,98.38200035095215,116.87560827961288,79.88839242229143,98.92130735660395,92.98740461423675,187.72494287184176,26.874518241103324,-1.0786926433960482,1
2023-05-26,127.02999877929688,127.43000030517578,120.88999938964844,122.45999908447266,92922800,127.02999877929688,122.45999908447266,127.43000030517578,120.88999938964844,92922800,108.81500015258788,110.43280332375502,82.89194048420175,7.085106237103801,4.425435715995479,100.26500015258789,122.0762157040659,78.45378460110987,98.82352492388557,95.79693677427208,197.99148702618018,29.54628862511502,-1.1764750761144303,0
2023-05-30,125.2699966430664,130.7899932861328,123.51000213623047,130.4199981689453,98902300,125.2699966430664,130.4199981689453,130.7899932861328,123.51000213623047,98902300,111.60199966430665,113.1304748363571,79.32405347749706,7.882736920246629,5.11689595684571,102.0439998626709,125.82957571314391,78.25842401219789,85.21693308934525,94.32058845661159,175.53189763091572,32.22842774898972,-14.783066910654755,0
2023-05-31,118.20999908447266,123.95999908447266,117.86000061035156,122.41999816894531,87552200,118.20999908447266,122.41999816894531,123.95999908447266,117.86000061035156,87552200,113.27499923706054,114.05402469965082,66.88702316718067,7.854638796436575,5.664444524763883,103.45899963378906,127.55393384283721,79.36406542474091,66.3095997979661,83.45001927039897,114.57786163601719,33.22750721468332,-33.690400202033906,1
2023-06-01,119.47000122070312,121.27999877929688,116.5999984741211,117.29000091552734,66032900,119.47000122070312,117.29000091552734,121.27999877929688,116.5999984741211,66032900,114.84699935913086,115.0387477034785,67.85567459708811,7.843626034558909,6.100280826722888,105.35149955749512,128.2014822281405,82.50151688684973,69.68400327896452,73.73684538875862,98.37771454133734,33.85091879265096,-30.31599672103547,0
2023-06-02,117.86000061035156,121.66000366210938,117.68000030517578,120.75,52331100,117.86000061035156,120.75,121.66000366210938,117.68000030517578,52331100,115.83999938964844,115.55170277745542,65.22991155719569,7.617178653520625,6.403660392082435,106.91399955749512,128.671753260704,85.15624585428621,65.37227117330865,67.12195808341309,89.66630261898051,34.46866881735158,-34.62772882669136,1
2023-06-05,117.93000030517578,119.31999969482422,116.41999816894531,116.58999633789062,52602900,117.93000030517578,116.58999633789062,119.31999969482422,116.41999816894531,52602900,117.05099945068359,115.9841205097682,65.29279608081399,7.358541180744183,6.594636549814785,108.31849975585938,129.09048811245748,87.54651139926126,61.58902442637109,65.54843295954808,72.0784893911985,34.712602524198516,-38.41097557362891,1
