Date,close_ltc-usd,high_ltc-usd,low_ltc-usd,open_ltc-usd,volume_ltc-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-13,91.12174987792969,94.67049407958984,88.84952545166016,92.39724731445312,681702114,91.12174987792969,92.39724731445312,94.67049407958984,88.84952545166016,681702114,95.48467559814453,94.22019222031817,48.53760620080357,2.054787960665209,3.274272698582487,94.49951553344727,102.65789284309912,86.34113822379541,17.247539912715546,26.580782212531876,-57.71652087458771,45.19058655463615,-82.75246008728445,1
2023-02-14,95.68757629394531,95.76618194580078,90.53520202636719,91.1250991821289,594958420,95.68757629394531,91.1250991821289,95.76618194580078,90.53520202636719,594958420,95.19198532104492,94.486989324614,55.365353846614454,2.017003105961365,3.022818780058263,94.81484375,102.6381342791694,86.99155322083058,51.90488820733301,30.75872617860505,-15.240608183518773,42.39028837218903,-48.09511179266699,1
2023-02-15,102.79530334472656,102.81857299804688,95.18052673339844,95.68885803222656,725730052,102.79530334472656,95.68885803222656,102.81857299804688,95.18052673339844,725730052,95.82564010620118,95.99759187372538,63.48680050350453,2.5314119662305217,2.9245374172927145,95.57513618469238,103.39741167847698,87.75286069090778,99.83341990036871,56.32861600680575,103.16329625865734,41.355275148524,-0.1665800996312845,0
2023-02-16,98.95220184326172,104.48017120361328,98.91292572021484,102.78801727294922,737793870,98.95220184326172,102.78801727294922,104.48017120361328,98.91292572021484,737793870,96.11461486816407,96.53479368636835,57.404814525870435,2.5990186518945677,2.8594336642130855,96.0804557800293,103.38735323849524,88.77355832156336,64.6337749055517,72.12402767108448,103.5920895599907,40.68176666039811,-35.366225094448296,1
2023-02-17,100.30950927734375,101.54397583007812,98.67265319824219,98.9504623413086,725287123,100.30950927734375,98.9504623413086,101.54397583007812,98.67265319824219,725287123,96.05279922485352,97.22110561200023,58.90229311070221,2.7306436436447967,2.833675660099428,96.61583442687989,103.50255826024538,89.72911059351439,73.31740484395287,79.26153321662443,83.56746453379947,39.975129589329136,-26.68259515604713,0
2023-02-18,99.7918472290039,101.61112976074219,99.2220230102539,100.3018798828125,625887364,99.7918472290039,100.3018798828125,101.61112976074219,99.2220230102539,625887364,96.11122207641601,97.68851317872816,58.06387832326692,2.7613552128847374,2.8192115706564898,96.8529239654541,103.83355421592742,89.87229371498077,70.00556439567734,69.31891471506064,76.48775825011532,39.33176105754257,-29.994435604322657,0
2023-02-19,97.56421661376953,101.1244888305664,97.30595397949219,99.79312133789062,550959680,97.56421661376953,99.79312133789062,101.1244888305664,97.30595397949219,550959680,96.65779724121094,97.66591380328113,54.470758621220135,2.5762458210410983,2.7706184207334115,97.16801300048829,103.66282249787953,90.67320350309704,55.7538779933032,66.35894907764447,36.33117819562922,38.045214253943826,-44.2461220066968,0
2023-02-20,95.9408187866211,98.48907470703125,94.90387725830078,97.60203552246094,805774822,95.9408187866211,97.60203552246094,98.48907470703125,94.90387725830078,805774822,96.89895095825196,97.35226016388839,51.94786015145296,2.2723563475330764,2.6709660060933444,97.24964828491211,103.63880227947011,90.86049429035411,45.36788465105382,57.042442346678115,-21.292868266791924,36.06667604955935,-54.63211534894618,0
2023-02-21,93.70948028564453,96.7424087524414,92.47864532470703,95.94813537597656,693293752,93.70948028564453,95.94813537597656,96.7424087524414,92.47864532470703,693293752,96.8268440246582,96.68993654966222,48.61489420318564,1.8303719924556106,2.5028472033657976,96.9129409790039,103.3030943554557,90.52278760255211,31.09247635131837,44.071412998558465,-67.84950386111636,33.523657584761345,-68.90752364868163,1
2023-02-22,95.21892547607422,95.35537719726562,92.11103820800781,93.72162628173828,668342701,95.21892547607422,93.72162628173828,95.35537719726562,92.11103820800781,668342701,97.10916290283203,96.42247999082804,50.90944526101635,1.583640595634833,2.3190058818196047,96.73937797546387,103.11556663043751,90.36318932049022,40.749436238859005,39.06993241374373,-63.43457348905132,31.199322160460362,-59.250563761140995,0
2023-02-23,94.6919937133789,96.15288543701172,93.74882507324219,95.2168197631836,489893890,94.6919937133789,95.2168197631836,96.15288543701172,93.74882507324219,489893890,97.46618728637695,96.10784612220093,50.068920689373186,1.330250892319384,2.1212548839195606,96.47543144226074,102.73058041794106,90.22028246658043,37.37829104718022,36.406734545785866,-42.91238654481376,29.13546900231341,-62.62170895281978,0
2023-02-24,91.55509948730469,95.13282775878906,90.82508850097656,94.687744140625,503847733,91.55509948730469,94.687744140625,95.13282775878906,90.82508850097656,503847733,97.0529396057129,95.28007400676523,45.276498579471024,0.8663300652222148,1.8702699201800916,96.12246246337891,102.64591006956968,89.59901485718814,17.309419448050996,31.81238224469674,-92.76074235668057,27.72214945471548,-82.690580551949,1
2023-02-25,93.2634506225586,93.39837646484375,91.15186309814453,91.56354522705078,414154710,93.2634506225586,91.56354522705078,93.39837646484375,91.15186309814453,414154710,96.0997543334961,94.91341520963675,48.18522197848288,0.6292653474857559,1.6220690056412246,95.96269721984864,102.60087769942047,89.3245167402768,28.238917578609293,27.642209357946836,-81.06202678754822,26.409781303374547,-71.76108242139071,1
2023-02-26,95.25562286376953,95.46882629394531,92.91877746582031,93.2463150024414,382931744,95.25562286376953,93.2463150024414,95.46882629394531,92.91877746582031,382931744,95.73009643554687,94.97563478311542,51.42752224737767,0.5952794898972513,1.41671110249243,95.92235565185547,102.56742381162479,89.27728749208615,40.98421468805217,28.844183904904156,-32.02218889848968,24.52382037091792,-59.01578531194783,0
2023-02-27,94.08667755126953,95.93436431884766,92.99018096923828,95.25726318359375,432031681,94.08667755126953,95.25726318359375,95.93436431884766,92.99018096923828,432031681,95.10781326293946,94.81400619550708,49.47135757511907,0.46861938292738614,1.2270927585794213,95.58030624389649,101.85344395315346,89.30716853463952,25.467790425075023,31.563640897245495,-33.05708245368781,22.91753435722315,-74.53220957492498,0
2023-02-28,93.79277801513672,95.861083984375,93.38899993896484,94.08485412597656,409490427,93.79277801513672,94.08485412597656,95.861083984375,93.38899993896484,409490427,94.50790634155274,94.62832834453064,48.96704120704769,0.3405988873144281,1.0497939843264228,95.30956420898437,101.3978007356724,89.22132768229633,21.733222557393315,29.3950758901735,-28.788960671742018,21.42598305879229,-78.26677744260668,1
2023-03-01,97.73766326904297,97.92925262451172,93.79537200927734,93.79537200927734,533714000,97.73766326904297,93.79537200927734,97.92925262451172,93.79537200927734,533714000,94.52525100708007,95.19366196716925,55.52127229400127,0.5511081615781137,0.950056819776761,95.59152412414551,101.58030695282359,89.60274129546742,50.62272355722626,32.6079121798982,26.64611881461463,20.7034308861714,-49.37727644277374,0
2023-03-02,95.25724029541016,98.11628723144531,94.28402709960938,97.73342895507812,469936514,95.25724029541016,97.73342895507812,98.11628723144531,94.28402709960938,469936514,94.45689315795899,95.20522166321305,51.07914807076849,0.5118881459498681,0.8624230850113825,95.67792205810547,101.5946307428747,89.76121337333623,41.09155238415899,37.81583283292619,6.4988605313705845,20.090365829058747,-58.90844761584101,0
2023-03-03,90.5489730834961,95.35025024414062,88.11177062988281,95.26394653320312,651979397,90.5489730834961,95.26394653320312,95.35025024414062,88.11177062988281,651979397,94.14084243774414,94.35863101235542,43.89938991753648,0.09973846271579134,0.7098861605522644,95.48384323120118,101.7931071513398,89.17457931106256,18.054208573811962,36.58949483839907,-112.59496813568333,19.752524709443,-81.94579142618804,0
2023-03-04,89.28953552246094,90.7447738647461,88.05729675292969,90.54444122314453,353464242,89.28953552246094,90.54444122314453,90.7447738647461,88.05729675292969,353464242,93.54790344238282,93.43697728692005,42.191002980314764,-0.32477540750990386,0.5029538469398307,95.32853317260742,102.07219208734111,88.58487425787374,9.430019565106965,22.858593507692643,-152.47218315793486,19.452866259643958,-90.56998043489304,1
2023-03-05,89.9533462524414,91.68465423583984,89.26779174804688,89.2894287109375,334569360,89.9533462524414,89.2894287109375,91.68465423583984,89.26779174804688,334569360,93.07403869628907,92.80358982610576,43.44036040143913,-0.6007170378306199,0.28221966998574055,95.27011299133301,102.17680580595966,88.36342017670636,18.175707993920927,15.219978710946622,-124.59877040071892,18.83291236669633,-81.82429200607908,0
2023-03-06,87.42292022705078,90.46906280517578,87.15454864501953,89.94908905029297,497425953,87.42292022705078,89.94908905029297,90.46906280517578,87.15454864501953,497425953,92.66082077026367,91.82528626264121,39.90036875924391,-1.0119221913856364,0.02339129771146517,94.85688018798828,102.55754197583026,87.1562184001463,2.4482574540099127,10.01799500434594,-153.39018803601505,18.83789221293363,-97.55174254599008,0
2023-03-07,86.3019027709961,88.69581604003906,84.95177459716797,87.42385864257812,562810842,86.3019027709961,87.42385864257812,88.69581604003906,84.95177459716797,562810842,91.96466598510742,90.82103471870573,38.407147106530275,-1.4119854883418412,-0.2636840594991961,94.03221015930175,101.68816761894294,86.37625269966057,10.255815853848654,10.2932604339265,-174.94123412131586,19.37997488853937,-89.74418414615134,0
2023-03-08,82.78353118896484,86.50735473632812,82.11461639404297,86.30134582519531,501018352,82.78353118896484,86.30134582519531,86.50735473632812,82.11461639404297,501018352,90.71745681762695,89.35967044057102,34.09448426310931,-1.9900022091579643,-0.6089476894309498,93.22377662658691,101.96818727557046,84.47936597760336,4.180280932653307,5.62811808017063,-196.20186391001351,20.482545541962782,-95.8197190673467,0
2023-03-09,76.73104858398438,84.7593765258789,75.72064971923828,82.78529357910156,688488963,76.73104858398438,82.78529357910156,84.7593765258789,75.72064971923828,688488963,88.98189392089844,87.06355737573708,28.22338875661312,-2.9030053496914547,-1.0677592214830507,92.04485359191895,102.78104349938718,81.30866368445072,4.511587867035992,6.315894884512656,-233.9117725018895,22.515550406500626,-95.488412132964,0
2023-03-10,71.76221466064453,76.77790069580078,69.158935546875,76.73309326171875,1038005217,71.76221466064453,76.73309326171875,76.77790069580078,69.158935546875,1038005217,86.77883758544922,84.28149506390207,24.494278038864294,-3.981612734595899,-1.6505299241056204,90.64337196350098,103.97315354576003,77.31359038124194,8.99004557504707,5.893971458245461,-261.2179578192588,25.108101060131954,-91.00995442495294,0
2023-03-11,69.70695495605469,74.0255355834961,66.67816162109375,71.74779510498047,1077950408,69.70695495605469,71.74779510498047,74.0255355834961,66.67816162109375,1077950408,83.97576675415038,81.63157868065709,23.132768639588704,-4.945253337555599,-2.3094746067956162,89.25050888061523,104.99883895232045,73.50217880891,9.634140955158133,7.7119247990804025,-226.4853631778245,27.730074141481133,-90.36585904484187,1
2023-03-12,76.31184387207031,76.47943878173828,68.2200698852539,69.71017456054688,766082096,76.31184387207031,69.71017456054688,76.47943878173828,68.2200698852539,766082096,82.0812271118164,80.66435417000494,35.53412951706407,-5.117000525063446,-2.8709797904491823,88.2690601348877,104.66072553527954,71.87739473449585,30.64330987915037,16.42249880311853,-151.69477448252806,29.331395683736137,-69.35669012084963,1
2023-03-13,81.7682876586914,82.90601348876953,74.9416732788086,76.34123229980469,1017027604,81.7682876586914,76.34123229980469,82.90601348876953,74.9416732788086,1017027604,81.20315856933594,80.8650693497661,43.625786329380674,-4.757975022040711,-3.248378836767488,87.67200050354003,104.09738171856714,71.24661928851293,47.999445719591385,29.4256321846333,-76.68450828053774,29.00595020677012,-52.000554280408615,1
2023-03-14,84.35054016113281,88.0995864868164,79.79379272460938,81.76873779296875,882163452,84.35054016113281,81.76873779296875,88.0995864868164,79.79379272460938,882163452,80.70925903320312,81.49879131546913,47.01525891072011,-4.216473644582649,-3.4419977983305206,87.12858123779297,103.2353231342303,71.02183934135564,56.21320672572196,44.951987441487915,-30.929077424780576,27.5610339852982,-43.78679327427804,0
2023-03-15,76.42815399169922,85.65532684326172,75.65375518798828,84.35587310791016,805712252,76.42815399169922,84.35587310791016,85.65532684326172,75.65375518798828,805712252,79.3567398071289,80.57685725660187,39.223433393755585,-4.376154668414117,-3.6288291723472397,86.21538925170898,102.57235238975133,69.85842611366664,31.01327506432225,45.075309169878544,-69.46315169228427,26.86540768254175,-68.98672493567774,1
2023-03-16,79.05355072021484,79.8748779296875,76.20967864990234,76.46414947509766,542002591,79.05355072021484,76.46414947509766,79.8748779296875,76.20967864990234,542002591,78.51980285644531,80.29989243180422,42.61737535016239,-4.2419568179342235,-3.7514547014646364,85.59031181335449,102.0385105303487,69.14211309636028,43.16179843687302,43.462760075639075,-69.28138846155949,26.219468972839334,-56.83820156312698,1
2023-03-17,85.5023193359375,85.50890350341797,78.52023315429688,79.05499267578125,610202264,85.5023193359375,79.05499267578125,85.50890350341797,78.52023315429688,610202264,78.43984451293946,81.24578823255573,50.00287405829936,-3.5740429792050463,-3.7159723570127188,85.20225524902344,101.26983210875565,69.13467838929122,75.27708105591473,49.817384852370004,-20.37976509370818,24.480857366796524,-24.72291894408526,0
2023-03-18,82.9837417602539,87.87979125976562,82.8204345703125,85.52595520019531,602010403,82.9837417602539,85.52595520019531,87.87979125976562,82.8204345703125,602010403,78.45986557006836,81.56177978304629,47.43506829637089,-3.210930997871131,-3.6149640851844014,84.58866119384766,99.99746892922221,69.1798534584731,65.2053864185052,61.21475530376432,-2.2884063260552585,23.01848963880703,-34.794613581494794,1
2023-03-19,84.43609619140625,86.41730499267578,82.68276977539062,83.00101470947266,444514565,84.43609619140625,83.00101470947266,86.41730499267578,82.68276977539062,444514565,79.23037033081054,82.08438276638446,49.05961205853785,-2.77399241402334,-3.4467697509521895,84.10613212585449,98.88659933398861,69.32566491772036,74.64170622588246,71.7080579001008,2.5150870970331365,21.63383134410417,-25.358293774117545,0
2023-03-20,78.42455291748047,84.48253631591797,78.3705062866211,84.42091369628906,578107211,78.42455291748047,84.42091369628906,84.48253631591797,78.3705062866211,578107211,79.89660415649413,81.41895915749282,43.11935050111397,-2.8796024751506337,-3.3333362957918786,83.33772087097168,97.61323256784411,69.06220917409925,53.34987584453782,64.39898949630849,-37.848497422423144,20.630664615922647,-46.65012415546218,1
2023-03-21,82.7353515625,83.13487243652344,77.72624969482422,78.43461608886719,567896558,82.7353515625,78.43461608886719,83.13487243652344,77.72624969482422,567896558,81.19944381713867,81.65830323113047,47.98321438891814,-2.5856480445206245,-3.183798645537628,82.58760528564453,95.24226617344955,69.9329443978395,74.95855220676778,67.65004475906268,-21.356564283781584,19.812192252363708,-25.04144779323223,1
2023-03-22,87.35688781738281,88.15037536621094,79.94864654541016,82.71697998046875,969686696,87.35688781738281,82.71697998046875,88.15037536621094,79.94864654541016,969686696,82.30394821166992,82.69440951953999,52.65716811666968,-1.9572062333010791,-2.9384801630903183,82.19258766174316,93.68004026925995,70.70513505422637,96.30458434213116,74.8710041311456,41.37829370520932,18.720920353674874,-3.6954156578688364,1
2023-03-23,93.70100402832031,94.44811248779297,86.03134155273438,87.34841918945312,1054746379,93.70100402832031,87.34841918945312,94.44811248779297,86.03134155273438,1054746379,83.49721984863281,84.6956085211364,58.208512560213805,-0.9364496038856203,-2.538074051249379,82.35018920898438,94.36622467868469,70.33415373928406,97.30965148963024,89.52426267950973,131.588066060277,18.697254790441974,-2.6903485103697586,1
2023-03-24,93.70990753173828,95.75912475585938,89.8736801147461,93.69886016845703,866952422,93.70990753173828,93.69886016845703,95.75912475585938,89.8736801147461,866952422,84.43315658569335,86.33457197760947,58.21591763237062,-0.12532946257366007,-2.055525133514235,82.57120780944824,95.23483470480812,69.90758091408836,92.95340661647035,95.52254748274392,148.3327423089647,18.858969505636434,-7.046593383529658,0
2023-03-25,91.58114624023438,93.96833038330078,90.42384338378906,93.7067642211914,493921885,91.58114624023438,93.7067642211914,93.96833038330078,90.42384338378906,493921885,85.94845581054688,87.288494570814,55.675773032636535,0.3417760660558997,-1.5760648936002082,82.6525978088379,95.52417709515267,69.78101852252313,84.82889650623241,91.697318204111,129.42485201503544,19.009133169745578,-15.17110349376759,1
2023-03-26,93.52519226074219,94.64312744140625,90.98301696777344,91.5821762084961,489851737,93.52519226074219,91.5821762084961,94.64312744140625,90.98301696777344,489851737,87.3956199645996,88.42243960534638,57.49956109156079,0.8589276463496844,-1.0890663856102298,82.95771141052246,96.5369839577737,69.37843886327123,89.26894342672118,89.01708218314131,134.86693169586295,19.25280789615608,-10.731056573278824,0
2023-03-27,89.24687194824219,93.6174545288086,88.17765808105469,93.51691436767578,552145190,89.24687194824219,93.51691436767578,93.6174545288086,88.17765808105469,552145190,87.77007522583008,88.5723363949638,52.3905419785711,0.9130245273907036,-0.6886482030100431,83.10495986938477,96.88842457753165,69.32149516123789,67.60938521605722,80.56907504967027,93.7794536471138,18.811435956885195,-32.39061478394278,0
2023-03-28,89.13937377929688,89.42103576660156,86.03421020507812,89.24317932128906,556233998,89.13937377929688,89.24317932128906,89.42103576660156,86.03421020507812,556233998,88.38563842773438,88.67543410120618,52.26488244904504,0.9364279332204717,-0.36363297576394016,83.42275199890136,97.45279472792785,69.39270926987487,67.07471128936105,74.65101331071315,61.24368053416779,17.924173662098408,-32.925288710638945,1
2023-03-29,91.34173583984375,92.87533569335938,89.09891510009766,89.13932800292969,541611636,91.34173583984375,89.13932800292969,92.87533569335938,89.09891510009766,541611636,89.07620239257812,89.16021623550391,54.6640343305739,1.1197793935213696,-0.06695050190687823,84.15328636169434,98.2349645022216,70.07160822116708,77.4040200828525,70.69603886275694,87.47354177918432,17.722413427995757,-22.595979917147503,0
2023-03-30,89.05989074707031,92.9992904663086,87.33723449707031,91.34050750732422,593012954,89.05989074707031,91.34050750732422,92.9992904663086,87.33723449707031,593012954,90.13973617553711,89.14197523760689,51.76130154090222,1.0686422750341933,0.1601680534813361,85.01817016601562,98.03388317039234,72.0024571616389,62.84988396961421,69.10953844727594,65.60050244815498,17.135363135946175,-37.15011603038579,1
2023-03-31,89.68412780761719,90.20854187011719,87.93004608154297,89.07251739501953,452243261,89.68412780761719,89.07251739501953,90.20854187011719,87.93004608154297,452243261,90.83461380004883,89.24054843215421,52.50433340718188,1.0661960101088397,0.34137364480683685,86.01702880859375,97.10240117772895,74.93165643945855,66.31154528781248,68.85514978009307,51.04739281937996,16.59024500761442,-33.68845471218753,1
2023-04-01,92.87535095214844,93.85362243652344,89.5528335571289,89.68643951416016,548762293,92.87535095214844,89.68643951416016,93.85362243652344,89.5528335571289,548762293,91.38646011352539,89.90142161760771,56.2171870205623,1.3066995461543485,0.5344388250763392,86.84520416259765,97.36714203016743,76.32326629502788,84.00824164782186,71.05655696841619,82.37085439163312,16.759399317495898,-15.991758352178135,1
2023-04-02,93.01597595214844,94.4293441772461,90.8553237915039,92.662841796875,549452266,93.01597595214844,92.662841796875,94.4293441772461,90.8553237915039,549452266,91.31795730590821,90.46770422388784,56.37900970671955,1.4914550282851025,0.725842065718092,87.4075885772705,97.98618679384663,76.82899036069438,84.78806738012486,78.36928477191974,84.43390560545852,17.017544589071523,-15.211932619875148,1
2023-04-03,93.03733825683594,95.3805923461914,90.58843231201172,93.00566101074219,693703512,93.03733825683594,93.00566101074219,95.3805923461914,90.58843231201172,693703512,91.25070037841797,90.93491041169658,56.40536931795783,1.6209139513736233,0.9048564428491983,87.84192848205566,98.59468826284609,77.08916870126524,84.90653049050074,84.56761317281583,80.40680694885118,17.42863292274048,-15.093469509499261,0
2023-04-04,92.60042572021484,93.91669464111328,91.79788970947266,93.03138732910156,455068842,92.60042572021484,93.03138732910156,93.91669464111328,91.79788970947266,455068842,91.35262832641601,91.23773137688171,55.66448103053316,1.6690165069817624,1.0576884556757111,88.65054206848144,98.21507178742459,79.0860123495383,80.02148326192352,83.23869371084972,72.59443506460887,17.81035780400451,-19.978516738076475,1
2023-04-05,92.62211608886719,94.87064361572266,91.71532440185547,92.59849548339844,574810382,92.62211608886719,92.59849548339844,94.87064361572266,91.71532440185547,574810382,91.26232070922852,91.48943768815178,55.69559363116004,1.6894138491087602,1.184033534362321,89.32897033691407,97.95297175940078,80.70496891442735,67.7520705232777,77.56002809190066,74.16875293178471,18.35159162315657,-32.2479294767223,0
2023-04-06,90.92915344238281,92.6522445678711,90.22045135498047,92.6212387084961,401237969,90.92915344238281,92.6212387084961,92.6522445678711,90.22045135498047,401237969,91.43054885864258,91.38756782528469,52.59331912868337,1.551090941948999,1.2574450158796566,89.60031204223633,98.0656744602557,81.13494962421694,50.334048816001705,66.0358675337343,36.7727183646662,18.37006665145172,-49.665951183998295,0
2023-04-07,90.6383285522461,91.39200592041016,89.55905151367188,90.92683410644531,409439989,90.6383285522461,90.92683410644531,91.39200592041016,89.55905151367188,409439989,91.5804443359375,91.25134250291404,52.05689717328308,1.401842337502984,1.286324480204322,89.98304138183593,97.89102020544071,82.07506255823115,49.260968336776735,55.782362558685385,17.399359105739332,18.174504672741495,-50.739031663223265,0
2023-04-08,89.9751968383789,91.29635620117188,89.63033294677734,90.6330795288086,321874464,89.9751968383789,90.6330795288086,91.29635620117188,89.63033294677734,321874464,91.44379043579102,91.01931601845311,50.78496477488253,1.2160348629703606,1.27226655675753,90.25999641418457,97.74836104426603,82.7716317841031,42.16590520052667,47.25364078443504,6.564335871660104,17.99291140679629,-57.83409479947333,1
2023-04-09,90.67667388916016,90.9792709350586,89.392578125,89.9766845703125,313065579,90.67667388916016,89.9766845703125,90.9792709350586,89.392578125,313065579,91.60546875,90.95701744949075,52.117745473038056,1.1125595423821153,1.2403251538824471,90.87260246276855,96.02950459688978,85.71570032864733,49.67123764029031,47.03270372586457,-6.404570801611845,17.738728888455928,-50.32876235970969,1
2023-04-10,93.82122802734375,94.204345703125,90.03181457519531,90.67943572998047,525494733,93.82122802734375,90.67943572998047,94.204345703125,90.03181457519531,525494733,92.01917877197266,91.47778300910039,57.65385942982233,1.2696580168488794,1.2461917264757336,91.42689628601075,95.14987642995398,87.70391614206751,83.31585103942781,58.38433129341494,70.07412426083934,18.3060228732351,-16.68414896057219,1
2023-04-11,94.31179809570312,96.88776397705078,93.38036346435547,93.825927734375,640151185,94.31179809570312,93.825927734375,96.88776397705078,93.38036346435547,640151185,92.16282348632812,91.99305847939179,58.46075199578475,1.417405624612499,1.2804345061030868,91.77464179992675,95.19931861471872,88.34996498513479,73.02803067885066,68.67170645285626,162.01471504135424,19.392127480758898,-26.971969321149345,0
2023-04-12,92.50415802001953,94.67788696289062,91.2491226196289,94.30785369873047,501836456,92.50415802001953,94.30785369873047,94.67788696289062,91.2491226196289,501836456,92.11164169311523,92.08598566859683,54.35109324429571,1.3728103183942721,1.298909668561324,91.71479949951171,95.04321524550517,88.38638375351826,54.10091172201466,70.14826448009771,54.91148876192436,19.612262619849755,-45.89908827798534,1
2023-04-13,94.2594985961914,94.53761291503906,91.93038940429688,92.13507843017578,494346656,94.2594985961914,92.13507843017578,94.53761291503906,91.93038940429688,494346656,92.23385772705078,92.48116983725039,57.47715659749162,1.46225358235219,1.3315784513194973,91.74227905273438,95.14438698183854,88.34017112363021,70.65920794204271,65.92938344763601,89.2982123185999,19.816673820434122,-29.340792057957287,1
2023-04-14,96.45197296142578,98.80625915527344,93.99677276611328,94.2663345336914,856817465,96.45197296142578,94.2663345336914,98.80625915527344,93.99677276611328,856817465,92.61901245117187,93.20313404164591,61.06372872238295,1.6905645951316188,1.4033756800819215,91.98582038879394,95.95673204959111,88.01490872799677,74.99080129997488,66.58364032134409,187.06936298723124,20.898573789017483,-25.009198700025124,1
2023-04-15,96.86820983886719,97.24229431152344,95.18162536621094,96.45269775390625,403922763,96.86820983886719,96.45269775390625,97.24229431152344,95.18162536621094,403922763,93.04362182617187,93.8695114593225,61.72377903158093,1.8833791327446505,1.4993763706144674,92.1529712677002,96.6195128771545,87.68642965824588,79.41241783980485,75.02080902727415,164.93568338334785,21.903195188416316,-20.587582160195158,1
2023-04-16,100.26744842529297,101.86003875732422,95.65457916259766,96.8604507446289,768844226,100.26744842529297,96.8604507446289,101.86003875732422,95.65457916259766,768844226,93.97745132446289,95.03277272586257,66.68997064007573,2.2841459752874584,1.6563302915490656,92.70400009155273,98.2008472012539,87.20715298185156,87.22602477763465,80.54308130580479,226.23350952843137,23.617115376696805,-12.77397522236535,0
