Date,close_msft,high_msft,low_msft,open_msft,volume_msft,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-14,256.7071533203125,256.9827685172578,251.8543282071445,252.73039401598515,33620300,256.7071533203125,252.73039401598515,256.9827685172578,251.8543282071445,33620300,249.33541870117188,250.32315065886235,58.0445646305997,0.7093968344706809,0.835059419976467,251.0954216003418,263.7260542991408,238.46478890154285,98.1888775422718,58.66576692970897,56.612648178054044,12.218836776797401,-1.811122457728206,1
2023-03-15,261.28436279296875,262.30808931293495,255.15188676906854,255.90985113280536,46028000,261.28436279296875,255.90985113280536,262.30808931293495,255.15188676906854,46028000,251.22240447998047,252.31609831960895,61.91615823236227,1.5347849852832383,0.9750045330378214,250.79765853881835,262.1031475224282,239.49216955520856,95.01672376339603,83.49219969994795,139.98049438808803,13.338954935270866,-4.983276236603975,1
2023-03-16,271.8759765625,272.23032618117736,259.15823176662747,261.05800953743073,54768800,271.8759765625,261.05800953743073,272.23032618117736,259.15823176662747,54768800,253.69212799072267,255.87243981831642,69.0364569222149,3.0088812447681335,1.381779875383884,251.13627700805665,264.37570660820626,237.89684740790705,98.83688152480373,97.34749427682385,255.2986823925787,15.26516617992488,-1.1631184751962813,1
2023-03-17,275.0553894042969,278.8943271274802,271.99409228395444,273.9037231072477,69527400,275.0553894042969,273.9037231072477,278.8943271274802,271.99409228395444,69527400,256.06833801269534,259.3602488339492,70.80124003735853,4.383139096476384,1.9820517196023841,251.98675308227538,268.63804601036276,235.33546015418804,89.6606747675381,94.50476001857929,286.4090573858743,17.525694304537428,-10.339325232461915,0
2023-03-20,267.96807861328125,273.1358865548913,265.6253342067157,272.643714369976,43466600,267.96807861328125,272.643714369976,273.1358865548913,265.6253342067157,43466600,257.5802932739258,260.92530879382775,62.27990107501639,4.844517018657086,2.554544779413325,252.68416290283204,270.7278284031598,234.6404974025043,70.57257889942287,86.35671173058823,167.50107736113614,18.551667053148126,-29.427421100577135,1
2023-03-21,269.49383544921875,270.69473693831935,265.3005182751805,270.57662040493403,34558700,269.49383544921875,270.57662040493403,270.69473693831935,265.3005182751805,34558700,259.51256561279297,262.48322273117157,63.303844758673044,5.272500072592436,3.0981358380491475,253.72313919067383,273.0781656463978,234.36811273494988,74.6818657099754,78.30503979231212,134.3970076800736,19.45173961559475,-25.318134290024602,0
2023-03-22,268.02716064453125,276.64017464446556,267.91886713354575,269.1197685728432,34873300,268.02716064453125,269.1197685728432,276.64017464446556,267.91886713354575,34873300,261.342463684082,263.4912114426915,61.573509154774094,5.430729260656847,3.564654522570687,254.74587478637696,274.8403492515112,234.6514003212427,70.63829689497817,71.96424716812548,129.28519007776185,20.77523999142889,-29.36170310502183,1
2023-03-23,273.3130798339844,276.65984491000785,270.8916009314238,273.5886950746026,36610900,273.3130798339844,273.5886950746026,276.65984491000785,270.8916009314238,36610900,263.8367950439453,265.2770056956538,65.25914275293826,5.914478112451036,4.034619240546757,255.87245712280273,277.42509069911216,234.31982354649327,84.9201789404388,76.7467805151308,126.47919331289259,22.005769454024126,-15.079821059561201,1
2023-03-24,276.177490234375,276.23654848978384,270.97030042393084,272.8996068601629,28172000,276.177490234375,272.8996068601629,276.23654848978384,270.97030042393084,28172000,266.98472747802737,267.2589119754213,67.10062881247094,6.454582138104968,4.5186118200584,257.4154167175293,280.11286012510396,234.71797330995463,92.65945190355839,82.73930924632512,113.60156750277486,23.148403955005417,-7.340548096441616,0
2023-03-27,272.0530700683594,277.0535256674426,271.20651838815945,276.10856359356126,26840200,272.0530700683594,276.10856359356126,277.0535256674426,271.20651838815945,26840200,269.1955596923828,268.1305770832282,62.00424994527376,6.4751704966632815,4.909923555379376,258.7058898925781,281.6493631234471,235.76241666170912,81.51579264473258,86.36514116290994,94.1332078200344,24.28351088203053,-18.48420735526742,0
2023-03-28,270.9211120605469,271.8168690429862,267.79087413033056,271.4723425051547,21878600,270.9211120605469,271.4723425051547,271.8168690429862,267.79087413033056,21878600,270.61695556640626,268.6379470791043,60.64290797938126,6.327211215746331,5.193381087452767,259.97618713378904,282.66961440371097,237.28275986386714,78.4573859289717,84.21087682575423,65.9935543033786,24.641829942189997,-21.542614071028297,1
2023-03-29,276.1184387207031,276.7385804574417,274.0513096115096,274.5926869792437,25087000,276.1184387207031,274.5926869792437,276.7385804574417,274.0513096115096,25087000,272.10036315917966,269.9980364684859,64.49718515245664,6.5537852880233345,5.465461927566881,261.66138381958007,283.8889345437541,239.43383309540607,92.49990221642916,84.15769359671116,90.6273854598633,25.469685993496203,-7.500097783570842,1
2023-03-30,279.60296630859375,280.0065510473712,277.0732244696159,279.78017110011206,25053400,279.60296630859375,279.78017110011206,280.0065510473712,277.0732244696159,25053400,272.87306213378906,271.7443873485055,66.84173926034225,6.934581587695732,5.7592858595926515,263.28259506225584,285.7766253390341,240.78856478547755,98.94137783799866,89.9662219944665,101.55802612992909,26.536826332281755,-1.0586221620013534,1
2023-03-31,283.78643798828125,284.7412531215559,278.56942542902976,279.28800755276933,32766000,283.78643798828125,279.28800755276933,284.7412531215559,278.56942542902976,32766000,273.7461669921875,273.933851101192,69.45019528912306,7.487623932682595,6.104953474210641,264.9072525024414,288.3754474641785,241.43905754070434,97.09667250507734,96.17931751983507,113.51183110581685,27.92249510493745,-2.9033274949226633,0
2023-04-03,282.7332763671875,283.7569729997611,279.5046276679569,282.0343701563342,24883300,282.7332763671875,282.0343701563342,283.7569729997611,279.5046276679569,24883300,275.2226867675781,275.53374660410026,67.99994417305246,7.75157727669972,6.434278234708457,266.40149002075196,290.40765673090095,242.39532331060295,93.21385686179241,96.4173024016228,103.15901268049991,29.209187536689168,-6.78614313820759,0
2023-04-04,282.68402099609375,285.90284644844036,281.1976813612138,282.7332562405726,25824300,282.68402099609375,282.7332562405726,285.90284644844036,281.1976813612138,25824300,276.5417053222656,276.83379649355356,67.92850029540841,7.866112063330206,6.720645000432807,268.0271354675293,291.8192408154662,244.23503011959247,87.96458468128351,92.7583713493844,106.4510912150965,30.5834737959476,-12.035415318716487,0
2023-04-05,279.8884582519531,282.65446336729383,278.4907061502915,281.37482777678053,22064800,279.8884582519531,281.37482777678053,282.65446336729383,278.4907061502915,22064800,277.7278350830078,277.3891895405353,63.82949745697214,7.643197138071287,6.905155427960503,269.53514938354493,292.29774356571386,246.77255520137598,70.80724010457511,83.99522721588369,82.77904353519588,31.229788592683658,-29.192759895424885,1
2023-04-06,287.0348815917969,287.5073477582246,277.61469688108525,278.7762162599697,29770300,287.0348815917969,278.7762162599697,287.5073477582246,277.61469688108525,29770300,279.1000152587891,279.14295173167375,68.98226400211408,7.951531783419284,7.114430699052259,271.46840515136716,293.2592109913764,249.67759931135794,97.87242853920908,85.54808444168924,105.21997065807295,32.27353769136155,-2.1275714607909175,0
2023-04-10,284.85943603515625,285.06613994489004,280.25268148244174,284.68223121557776,23103000,284.85943603515625,284.68223121557776,285.06613994489004,280.25268148244174,23103000,279.9682098388672,280.1823125141251,65.90443337376635,7.928948947952279,7.277334348832264,273.4764686584473,292.21799321236574,254.73494410452886,88.07613790572775,85.5852688498373,96.60274042409624,33.24273328299102,-11.923862094272252,0
2023-04-11,278.4021301269531,281.5028392047115,277.23078785734424,281.27642916480585,27276600,278.4021301269531,281.27642916480585,281.5028392047115,277.23078785734424,27276600,280.6031158447266,279.8586429891847,57.67810432535476,7.305784728650508,7.283024424795913,274.8993377685547,290.30227802781593,259.49639750929344,53.81923865741483,79.92260170078389,51.40194098363034,33.422270306465165,-46.18076134258517,1
2023-04-12,279.0517578125,282.5166689965512,277.5457122252791,280.3314234347205,27403400,279.0517578125,280.3314234347205,282.5166689965512,277.5457122252791,27403400,281.4161804199219,279.71193659342384,58.2428079572563,6.786115999228059,7.183642739682343,276.0165679931641,289.0363667080347,262.99676927829347,57.11408588926368,66.33648748413542,52.02567173982906,33.700847628930354,-42.88591411073632,1
2023-04-13,285.3023376464844,285.3613958990932,278.7367782331064,279.1501860013685,24222700,285.3023376464844,279.1501860013685,285.3613958990932,278.7367782331064,24222700,282.3345703125,280.72837314852575,63.31488475799196,6.8002552321724465,7.106965238180364,277.2174667358398,288.9470897909033,265.48784368077634,88.81640726757196,66.5832439380835,87.36925514059077,34.26668741049155,-11.183592732428036,0
2023-04-14,281.6603088378906,283.96367102936733,279.2486531464038,282.5068305661248,20987900,281.6603088378906,282.5068305661248,283.96367102936733,279.2486531464038,20987900,282.54030456542966,280.8978160011375,58.83086496071039,6.443304980008293,6.97423318654595,277.70668334960936,289.3199598540029,266.09340684521584,70.34439813790104,72.09163043157889,60.67096251590305,34.79211006479837,-29.655601862098955,1
2023-04-17,284.2786560058594,287.0348384011463,281.68000236209434,285.3909700049731,23836200,284.2786560058594,285.3909700049731,287.0348384011463,281.68000236209434,23836200,282.5895263671875,281.51251418381423,60.970890138935545,6.299086123706161,6.839203773977992,278.1678466796875,290.0527024929262,266.2829908664488,83.62439545072893,80.92840028540064,90.44058112797885,35.609869405480175,-16.37560454927107,0
2023-04-18,283.85540771484375,287.1923498602999,282.51671366556474,287.00532200932577,20161800,283.85540771484375,287.00532200932577,287.1923498602999,282.51671366556474,20161800,282.7017395019531,281.9384948258196,60.42411332024455,6.08054628858838,6.6874722769000705,278.96221313476565,290.11516529218517,267.8092609773461,72.86021335877071,75.60966898246689,88.71873553946226,36.385922391471915,-27.13978664122929,1
2023-04-19,283.93414306640625,284.52472565141113,280.08535300849246,281.51263430866226,17150300,283.93414306640625,281.51263430866226,284.52472565141113,280.08535300849246,17150300,282.8267517089844,282.3013399604717,60.4950870956932,5.846312527995792,6.519240327119215,279.684228515625,290.1397102948017,269.22874673644833,65.75462458145029,74.07974446364996,59.2619815259091,36.4009492394481,-34.24537541854971,0
2023-04-20,281.6307678222656,284.50506674858116,280.6168942704113,280.78424603946644,23244400,281.6307678222656,280.78424603946644,284.50506674858116,280.6168942704113,23244400,283.0009826660156,282.1794177535251,57.259913783361796,5.412426370984747,6.297877535892322,280.3644088745117,289.367012649889,271.3618050991344,42.81568936842807,60.47684243621635,44.15455953621379,36.41490274114028,-57.18431063157193,0
2023-04-21,281.2862854003906,281.7882806530925,278.6285433150847,280.54802704778444,21676400,281.2862854003906,280.54802704778444,281.7882806530925,278.6285433150847,21676400,282.426123046875,282.0170300529552,56.77093440764946,4.983326922339529,6.034967413181763,280.76306915283203,289.1676439597233,272.35849434594076,39.46357129392058,49.34462841459964,5.749840491337501,35.841292677991525,-60.53642870607942,0
2023-04-24,277.3586730957031,280.4889106927274,274.3564350994669,277.6736704704658,26611000,277.3586730957031,277.6736704704658,280.4889106927274,274.3564350994669,26611000,281.67604675292966,281.1700560607275,51.38318820807577,4.277034043142862,5.683380739173984,280.82212829589844,289.1128098996263,272.53144669217056,22.829122769946288,35.03612781076498,-70.17920693951636,34.188801457451696,-77.17087723005372,0
2023-04-25,271.1081848144531,277.19142682597555,271.0589495638587,275.13415035436924,45772200,271.1081848144531,275.13415035436924,277.19142682597555,271.0589495638587,45772200,280.9466522216797,279.34062492504125,44.194931638333145,3.176315097767713,5.18196761089273,280.77488403320314,289.27308010798924,272.276687958417,0.2993315823987897,20.86400854875522,-167.29568589188878,31.912462810928904,-99.70066841760121,1
2023-04-26,290.7458190917969,294.88007785035614,288.1471653314123,292.05501404925786,64599200,290.7458190917969,292.05501404925786,294.88007785035614,288.1471653314123,64599200,282.1160583496094,281.41429659172405,62.123126151635496,3.844266064708961,4.9144273016559765,281.7661193847656,290.0579039458525,273.4743348236787,82.64457204194358,35.25767546476288,239.57868897480387,32.222680735567224,-17.355427958056428,1
2023-04-27,300.05767822265625,300.4219108695134,290.62767246567086,291.3364016068915,46462600,300.05767822265625,291.3364016068915,300.4219108695134,290.62767246567086,46462600,283.5915924072266,284.8040023428026,67.46132437664187,5.066606541387216,4.944863149602225,282.9630813598633,294.0788262694732,271.84733645025335,98.75955070380792,60.56781810938343,313.2141649288863,32.988454952598715,-1.2404492961920803,1
2023-04-28,302.4497375488281,304.0935762419046,298.5615642839683,299.2506175338822,36446700,302.4497375488281,299.2506175338822,304.0935762419046,298.5615642839683,36446700,285.6705352783203,288.0123178348072,68.68236404429597,6.15736114552908,5.187362748787596,284.105419921875,297.9628336267592,270.2480062169908,95.02389202367183,92.14267158980778,294.80991954416635,33.98337095502165,-4.976107976328165,0
2023-05-01,300.7762756347656,303.7686910534892,300.3726908217299,302.1642048581886,21294100,300.7762756347656,302.1642048581886,303.7686910534892,300.3726908217299,21294100,287.32029724121094,290.3330374347996,66.79395686877794,6.808276068500959,5.5115454127302685,284.95491180419924,300.59794555411446,269.311878054284,89.9581108045529,94.58051784401088,213.60370471327633,34.907221528700084,-10.041889195447087,0
2023-05-02,300.6286315917969,304.33959922450805,299.1521149683054,302.9418469765617,26404400,300.6286315917969,302.9418469765617,304.33959922450805,299.1521149683054,26404400,288.99761962890625,292.2049636451627,66.6199207864588,7.228887083715108,5.855013746927237,285.8496795654297,302.8687286900978,268.83063044076164,88.84947358134364,91.27715880318947,161.82619364089345,35.49066967487413,-11.150526418656353,0
2023-05-03,299.63446044921875,303.778542392161,299.3293160567343,301.81970644560397,22360800,299.63446044921875,301.81970644560397,303.778542392161,299.3293160567343,22360800,290.5676513671875,293.55578124590016,65.38452251209145,7.396738049119165,6.163358607365622,286.69720153808595,304.6631308794425,268.7312721967294,85.86223879862358,88.22327439484003,128.2768748649474,36.032442953464304,-14.137761201376417,1
2023-05-04,300.6286315917969,302.9418469765617,298.65008970357985,301.44562423928016,22519900,300.6286315917969,301.44562423928016,302.9418469765617,298.65008970357985,22519900,292.4674377441406,294.84175403606315,66.06227372629687,7.523259004338115,6.435338686760121,287.7342102050781,306.3894566745822,269.078963735574,88.84947358134364,87.85372865377029,107.46564957565091,36.365909416528055,-11.150526418656353,1
2023-05-05,305.78662109375,307.08596307804874,299.50649820945034,300.9338097885406,28181200,305.78662109375,300.9338097885406,307.08596307804874,299.50649820945034,28181200,294.91747131347654,296.83172986473346,69.4088433168701,7.948113513519161,6.7378936521119295,288.67179718017576,308.9099304728308,268.4336638875207,96.39342299692157,90.36837845896294,114.84688044797934,37.09202584524486,-3.606577003078425,0
2023-05-08,303.8178405761719,305.3435921565261,301.29792175060055,305.2746808508748,21318600,303.8178405761719,305.2746808508748,305.3435921565261,301.29792175060055,21318600,297.5633880615234,298.1019318122677,66.70502681948933,8.033346224284173,6.996984166546379,289.6197174072266,310.8084298446196,268.43100496983357,90.9286888279273,92.05719513539749,96.43601257395876,37.766276814767615,-9.071311172072688,0
2023-05-09,302.1937255859375,305.18614092145225,301.51452555847186,303.1780699689536,21340800,302.1937255859375,303.1780699689536,305.18614092145225,301.51452555847186,21340800,300.67194213867185,298.8458943165713,64.47376966999485,7.879016853448491,7.173390703926802,290.8092971801758,312.0167349807976,269.601859379554,86.42064102764355,91.24758428416415,83.293284284922,38.39236700075303,-13.57935897235644,1
2023-05-10,307.42059326171875,308.09979329228884,302.85325092434726,303.78836006860274,30078000,307.42059326171875,303.78836006860274,308.09979329228884,302.85325092434726,30078000,302.33941955566405,300.40493048841626,68.1644987616509,8.08527226805893,7.355767016753227,292.22773895263674,313.889839379997,270.5656385252765,98.1663483813983,91.83855941232305,94.22341100165606,39.27728351322859,-1.833651618601702,0
2023-05-11,305.2550354003906,306.24923288297435,301.46533339371814,305.2452123832041,31680200,305.2550354003906,305.2452123832041,306.24923288297435,301.46533339371814,31680200,302.8591552734375,301.28676774513883,65.14485219635961,7.9819774812453375,7.48100910965165,293.22537384033205,315.3526273379023,271.09812034276183,92.31994305325513,92.30231082076564,74.60245488026439,39.67707147508684,-7.680056946744869,0
2023-05-12,304.1328430175781,305.7865341420089,301.79995195993416,305.6880937094066,19758100,304.1328430175781,305.6880937094066,305.7865341420089,301.79995195993416,19758100,303.0274658203125,301.80423597649144,63.57320810549244,7.72056619059731,7.528920525840783,294.34900054931643,316.2946067266253,272.40339437200754,89.2903350047992,93.25887547981755,66.11429259241032,40.04830315395522,-10.70966499520079,1
2023-05-15,304.615234375,305.04834834939237,302.77451500373724,304.26088478130237,16336500,304.615234375,304.26088478130237,305.04834834939237,302.77451500373724,16336500,303.41136169433594,302.31532659440205,63.97554366785057,7.466254476401389,7.516387315952905,295.36582946777344,317.23522840418303,273.49643053136384,82.53583976947088,88.04870594250842,62.892841226220675,40.393018284332996,-17.46416023052912,1
2023-05-16,306.8595275878906,308.7986873456042,304.97942609367624,304.97942609367624,26730300,306.8595275878906,304.97942609367624,308.7986873456042,304.97942609367624,26730300,304.0344512939453,303.1415449568545,65.86456845074824,7.360953822986744,7.485300617359673,296.51603546142576,318.2623402518427,274.7697306710088,89.3282803931054,87.05148505579183,77.55158412193997,41.17291218302309,-10.671719606894598,1
2023-05-17,309.75982666015625,310.1840128280389,306.54383920821226,308.07292647953415,24315000,309.75982666015625,308.07292647953415,310.1840128280389,306.54383920821226,24315000,305.04698791503904,304.34486890290935,68.18625152084664,7.425930686355571,7.473426631158853,297.8073196411133,319.47875038580594,276.1358888964206,96.35028568830248,89.4048019502929,88.59369114699369,42.05147853985954,-3.649714311697529,1
2023-05-18,314.2187805175781,314.73177784456124,309.483610472281,310.2826700411064,27276000,314.2187805175781,310.2826700411064,314.73177784456124,309.483610472281,27276000,306.4060028076172,306.1401255601218,71.40616912683446,7.747912517377813,7.528323808402646,299.4367202758789,320.8974324886198,277.97600806313795,96.81005300882669,94.16287303007819,118.97165012375476,43.318097319791505,-3.189946991173313,0
2023-05-19,314.04119873046875,314.44566578774686,312.0977999996557,312.46279877914503,27529500,314.04119873046875,312.46279877914503,314.44566578774686,312.0977999996557,27529500,307.23146057128906,307.5766843183667,71.09754162240607,7.897716116872289,7.602202270096575,301.0744659423828,321.72885593961405,280.42007594515155,95.70580458942824,96.28871442885247,131.35203900949836,44.49424332972833,-4.2941954105717635,1
2023-05-22,316.8428649902344,318.23382834454407,313.71568867126024,314.29771785830155,24115700,316.8428649902344,314.29771785830155,318.23382834454407,313.71568867126024,24115700,308.5339630126953,309.26144444052443,73.07478756291599,8.148575890852044,7.711476994247669,303.0486755371094,321.710254454747,284.3870966194718,92.89735540383414,95.13773766736301,165.85347066687592,45.91919371824555,-7.10264459616586,0
2023-05-23,311.0028076171875,318.3620609809565,310.99293302124596,315.70838374356634,30797200,311.0028076171875,315.70838374356634,318.3620609809565,310.99293302124596,30797200,309.4148712158203,309.5780559271904,63.346547963706364,7.786383662463834,7.726458327890903,305.0434066772461,316.9157852225141,293.17102813197806,62.6660709869479,83.75641032673677,130.10708485156653,46.27567088698116,-37.3339290130521,0
2023-05-24,309.61187744140625,312.2260866800328,308.3886015273957,310.4799990237755,23384900,309.61187744140625,310.4799990237755,312.2260866800328,308.3886015273957,23384900,309.6339996337891,309.58420529341146,61.254938007624496,7.302923712667564,7.641751404846236,305.98670959472656,316.0208549802345,295.9525642092186,53.593623030052306,69.71901647361146,68.81038176220189,45.76428054690354,-46.406376969947694,1
2023-05-25,321.51885986328125,322.48560688715077,315.67878902000206,318.87502712507745,43301700,321.51885986328125,318.87502712507745,322.48560688715077,315.67878902000206,43301700,311.2603820800781,311.7541424879332,70.29654748928618,7.790765099470605,7.67155414377111,307.0597686767578,318.77715346322725,295.3423838902884,95.43722205781786,70.56563869160603,185.44219711547478,46.37225607195381,-4.562777942182135,1
2023-05-26,328.39471435546875,328.89780691493297,319.50637450410005,319.64446830879535,36630600,328.39471435546875,319.64446830879535,328.89780691493297,319.50637450410005,36630600,313.6865692138672,314.77970100930327,74.06092763697744,8.63269457740273,7.863782230497435,308.35701751708984,323.09985279534715,293.61418223883254,98.16606927889622,82.39897145558878,208.78953968040423,47.405596554354226,-1.8339307211037894,0
2023-05-30,326.7374267578125,331.20625373329415,326.0567419114066,330.7031610986949,29503100,326.7374267578125,330.7031610986949,331.20625373329415,326.0567419114066,29503100,315.89878845214844,316.95383296357767,71.70221517210462,9.061742370529146,8.103374258503777,309.6550750732422,325.98559060826113,293.32455953822324,84.97414698517244,92.8591461072955,192.09208769189533,48.51258437137359,-15.02585301482757,0
2023-05-31,323.9555358886719,331.4035709455312,322.9098221088515,327.8028654551653,45950600,323.9555358886719,327.8028654551653,331.4035709455312,322.9098221088515,45950600,317.60838928222654,318.2268698590493,67.7988849165433,9.07270598674478,8.297240604151977,310.82142028808596,327.72850733821736,293.91433323795457,75.12199893541067,86.0874050664931,145.825938493914,48.70466721906757,-24.87800106458933,1
2023-06-01,328.0888977050781,329.02608115085206,320.33505191131786,321.5287039010863,26773900,328.0888977050781,321.5287039010863,329.02608115085206,320.33505191131786,26773900,319.44129638671876,320.01996583105455,70.37906219640213,9.307629922276703,8.499318467776924,312.24414215087893,329.9177547897037,294.5705295120542,88.80314855401373,82.96643149153228,124.48662907678936,48.24014771705082,-11.19685144598627,1
2023-06-02,330.870849609375,332.94249783924806,328.0593291620814,329.73638489709236,25864000,330.870849609375,329.73638489709236,332.94249783924806,328.0593291620814,25864000,321.10650329589845,321.99285379074917,72.00495066342252,9.607539369292283,8.720962648079997,313.7562530517578,332.34704365464097,295.1654624488747,93.13295740995146,85.68603496645862,145.53032071949002,48.17559993086005,-6.867042590048543,1
2023-06-05,331.40362548828125,333.9882414145997,330.1409112149087,330.6933468279165,21307100,331.40362548828125,330.6933468279165,333.9882414145997,330.1409112149087,21307100,322.8427459716797,323.7039031903004,72.31832535979626,9.775524170037329,8.931874952471464,315.0371032714844,334.7510102960244,295.3231962469444,91.09023964706952,91.00878187034489,132.231797511142,48.20937082353724,-8.909760352930482,0
2023-06-06,329.1740417480469,330.84122271907466,327.6844529715384,330.80175444190655,20396200,329.1740417480469,330.80175444190655,330.84122271907466,327.6844529715384,20396200,324.07586364746095,324.6984738371634,68.84520141998041,9.617875676584845,9.06907509729414,316.30491333007814,336.2298975360005,296.37992912415575,82.45835478452369,88.89385061384822,98.76969755480653,47.611287350377594,-17.541645215476308,0
